소속사,그룹,연예인 이름,url
YG,빅뱅,승리,https://namu.wiki/w/%EC%8A%B9%EB%A6%AC(%EC%9D%B8%EB%AC%BC)/%EB%85%BC%EB%9E%80%20%EB%B0%8F%20%EC%82%AC%EA%B1%B4%20%EC%82%AC%EA%B3%A0
YG,빅뱅,탑,https://namu.wiki/w/T.O.P/%EB%85%BC%EB%9E%80%20%EB%B0%8F%20%EC%82%AC%EA%B1%B4%20%EC%82%AC%EA%B3%A0
YG,빅뱅,태양,
YG,빅뱅,지드래곤,https://namu.wiki/w/G-DRAGON/%EB%85%BC%EB%9E%80%20%EB%B0%8F%20%EC%82%AC%EA%B1%B4%20%EC%82%AC%EA%B3%A0
YG,빅뱅,대성,https://namu.wiki/w/%EB%8C%80%EC%84%B1(BIGBANG)/%EB%85%BC%EB%9E%80%20%EB%B0%8F%20%EC%82%AC%EA%B1%B4%20%EC%82%AC%EA%B3%A0
YG,블랙핑크,제니,https://namu.wiki/w/BLACKPINK/%EB%85%BC%EB%9E%80%20%EB%B0%8F%20%EC%82%AC%EA%B1%B4%20%EC%82%AC%EA%B3%A0#%EC%A0%9C%EB%8B%88
YG,블랙핑크,지수,
YG,블랙핑크,리사,https://namu.wiki/w/BLACKPINK/%EB%85%BC%EB%9E%80%20%EB%B0%8F%20%EC%82%AC%EA%B1%B4%20%EC%82%AC%EA%B3%A0#%EB%A6%AC%EC%82%AC
YG,블랙핑크,로제,
