일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,거래량 변화율
2014-07-28,2220,-26,-1.16,2215,2246,2210,56199,119211760,14875000000,7000000,
2014-07-29,2231,11,0.47,2210,2231,2210,63334,134644970,14945000000,7000000,0.12695955444047047
2014-07-30,2246,15,0.7,2225,2246,2204,832,1784110,15050000000,7000000,-0.9868632961758297
2014-07-31,2246,0,0.0,2194,2246,2194,504,1083495,15050000000,7000000,-0.3942307692307693
2014-08-01,2236,-10,-0.47,2246,2246,2220,185,396230,14980000000,7000000,-0.6329365079365079
2014-08-04,2231,-5,-0.23,2236,2241,2215,9529,20364720,14945000000,7000000,50.50810810810811
2014-08-05,2236,5,0.23,2231,2241,2225,23956,51222280,14980000000,7000000,1.5140098646237798
2014-08-06,2236,0,0.0,2210,2236,2210,20457,43714105,14980000000,7000000,-0.1460594423109033
2014-08-07,2246,10,0.47,2236,2246,2225,44097,94348580,15050000000,7000000,1.1555946619738964
2014-08-08,2241,-5,-0.23,2246,2246,2210,11204,23839025,15015000000,7000000,-0.745923758985872
2014-08-11,2225,-16,-0.7,2236,2236,2220,21808,46592120,14910000000,7000000,0.9464476972509819
2014-08-12,2241,16,0.7,2215,2241,2215,19371,41221840,15015000000,7000000,-0.11174798239178285
2014-08-13,2241,0,0.0,2220,2241,2199,67461,143173990,15015000000,7000000,2.4825770481647824
2014-08-14,2241,0,0.0,2241,2241,2236,1086,2329445,15015000000,7000000,-0.983901809934629
2014-08-18,2278,37,1.63,2241,2278,2184,32693,69500195,15260000000,7000000,29.10405156537753
2014-08-19,2267,-11,-0.46,2215,2267,2215,8010,17075050,15190000000,7000000,-0.7549934236686753
2014-08-20,2220,-47,-2.07,2236,2267,2220,77025,164629150,14875000000,7000000,8.616104868913858
2014-08-21,2220,0,0.0,2288,2288,2215,34978,74247550,14875000000,7000000,-0.5458876987990913
2014-08-22,2225,5,0.24,2210,2241,2210,76277,162161840,14910000000,7000000,1.1807135914003086
2014-08-25,2225,0,0.0,2220,2251,2220,3834,8166440,14910000000,7000000,-0.9497358312466405
2014-08-26,2283,58,2.58,2283,2288,2283,1202,2629325,15295000000,7000000,-0.6864893062076161
2014-08-27,2251,-32,-1.37,2262,2262,2225,3065,6586525,15085000000,7000000,1.5499168053244592
2014-08-28,2267,16,0.7,2278,2278,2231,5910,12721260,15190000000,7000000,0.9282218597063621
2014-08-29,2246,-21,-0.92,2272,2272,2246,101,217175,15050000000,7000000,-0.9829103214890017
2014-09-01,2267,21,0.93,2225,2272,2225,7351,15812260,15190000000,7000000,71.78217821782178
2014-09-02,2267,0,0.0,2267,2267,2231,7800,16855900,15190000000,7000000,0.0610801251530404
2014-09-03,2267,0,0.0,2225,2267,2225,10300,22345000,15190000000,7000000,0.3205128205128205
2014-09-04,2267,0,0.0,2257,2272,2231,7799,16759010,15190000000,7000000,-0.24281553398058253
2014-09-05,2241,-26,-1.15,2231,2267,2231,16660,35783150,15015000000,7000000,1.136171304013335
2014-09-11,2262,21,0.93,2293,2293,2225,6172,13307010,15155000000,7000000,-0.62953181272509
2014-09-12,2267,5,0.23,2225,2267,2215,20362,43420045,15190000000,7000000,2.299092676604018
2014-09-15,2267,0,0.0,2225,2272,2225,11500,24860635,15190000000,7000000,-0.4352224732344563
2014-09-16,2267,0,0.0,2262,2267,2225,205245,441291375,15190000000,7000000,16.847391304347827
2014-09-17,2267,0,0.0,2231,2267,2231,28000,59885000,15190000000,7000000,-0.8635776754610344
2014-09-18,2236,-31,-1.38,2257,2257,2231,37789,80910535,14980000000,7000000,0.3496071428571428
2014-09-19,2231,-5,-0.23,2231,2236,2225,20300,43313000,14945000000,7000000,-0.46280663685199397
2014-09-22,2236,5,0.23,2236,2236,2220,5416,11590015,14980000000,7000000,-0.7332019704433497
2014-09-23,2251,15,0.7,2236,2251,2225,24206,51797905,15085000000,7000000,3.469350073855244
2014-09-24,2345,94,4.18,2251,2345,2246,25524,55993960,15715000000,7000000,0.05444931008840781
2014-09-25,2330,-15,-0.67,2340,2377,2314,8180,18432515,15610000000,7000000,-0.6795173170349476
2014-09-26,2309,-21,-0.9,2330,2330,2257,4806,10622965,15470000000,7000000,-0.41246943765281174
2014-09-29,2309,0,0.0,2309,2309,2309,215,475150,15470000000,7000000,-0.955264253017062
2014-09-30,2278,-31,-1.36,2293,2293,2278,580,1268900,15260000000,7000000,1.697674418604651
2014-10-01,2215,-63,-2.75,2272,2272,2189,7584,16055085,14840000000,7000000,12.075862068965517
2014-10-02,2215,0,0.0,2236,2236,2194,5999,12621460,14840000000,7000000,-0.2089926160337553
2014-10-06,2236,21,0.94,2194,2241,2173,4192,8737675,14980000000,7000000,-0.30121686947824633
2014-10-07,2257,21,0.93,2246,2257,2246,570,1231100,15120000000,7000000,-0.8640267175572519
2014-10-08,2257,0,0.0,2257,2257,2257,10,21600,15120000000,7000000,-0.9824561403508771
2014-10-10,2267,10,0.46,2267,2267,2267,53,115010,15190000000,7000000,4.3
2014-10-13,2246,-21,-0.92,2225,2246,2225,110,236100,15050000000,7000000,1.0754716981132075
2014-10-14,2246,0,0.0,2194,2251,2194,3068,6583710,15050000000,7000000,26.89090909090909
2014-10-15,2241,-5,-0.23,2246,2262,2225,8556,18366030,15015000000,7000000,1.788787483702738
2014-10-16,2241,0,0.0,2241,2288,2236,3438,7379195,15015000000,7000000,-0.5981767180925666
2014-10-17,2236,-5,-0.23,2220,2236,2157,63011,131199155,14980000000,7000000,17.32780686445608
2014-10-20,2262,26,1.17,2204,2262,2199,63394,135052975,15155000000,7000000,0.00607830378822749
2014-10-21,2236,-26,-1.15,2257,2272,2236,93712,202498835,14980000000,7000000,0.4782471527273875
2014-10-22,2298,62,2.8,2220,2298,2220,100165,218047220,15400000000,7000000,0.06885991121734669
2014-10-23,2502,204,8.86,2298,2502,2298,292167,675817690,16765000000,7000000,1.9168571856436878
2014-10-24,2434,-68,-2.71,2502,2539,2434,116702,278935935,16310000000,7000000,-0.6005640609651329
2014-10-27,2335,-99,-4.08,2492,2492,2330,52030,118603805,15645000000,7000000,-0.5541635961680177
2014-10-28,2335,0,0.0,0,0,0,0,0,15645000000,7000000,-1.0
2014-10-29,2335,0,0.0,0,0,0,0,0,15645000000,7000000,
2014-10-30,2335,0,0.0,0,0,0,0,0,15645000000,7000000,
2014-10-31,2335,0,0.0,0,0,0,0,0,15645000000,7000000,
2014-11-03,2335,0,0.0,0,0,0,0,0,15645000000,7000000,
2014-11-04,2335,0,0.0,0,0,0,0,0,15645000000,7000000,
2014-11-05,2335,0,0.0,0,0,0,0,0,15645000000,7000000,
2014-11-06,2335,0,0.0,0,0,0,0,0,15645000000,7000000,
2014-11-07,2335,0,0.0,0,0,0,0,0,15645000000,7000000,
2014-11-10,2335,0,0.0,0,0,0,0,0,15645000000,7000000,
2014-11-11,2335,0,0.0,0,0,0,0,0,15645000000,7000000,
2014-11-12,2335,0,0.0,0,0,0,0,0,15645000000,7000000,
2014-11-13,2335,0,0.0,0,0,0,0,0,15645000000,7000000,
2014-11-14,2335,0,0.0,0,0,0,0,0,15645000000,7000000,
2014-11-17,2335,0,0.0,0,0,0,0,0,15645000000,7000000,
2014-11-18,2335,0,0.0,0,0,0,0,0,15645000000,7000000,
2014-11-19,2335,0,0.0,0,0,0,0,0,15645000000,7000000,
2014-11-20,2335,0,0.0,0,0,0,0,0,15645000000,7000000,
2014-11-21,2335,0,0.0,0,0,0,0,0,15645000000,7000000,
2014-11-24,2335,0,0.0,0,0,0,0,0,15645000000,7000000,
2014-11-25,2335,0,0.0,0,0,0,0,0,15645000000,7000000,
2014-11-26,2335,0,0.0,0,0,0,0,0,15645000000,7000000,
2014-11-27,2335,0,0.0,0,0,0,0,0,15645000000,7000000,
2014-11-28,2335,0,0.0,0,0,0,0,0,15645000000,7000000,
2014-12-01,2335,0,0.0,0,0,0,0,0,15645000000,7000000,
2014-12-02,2335,0,0.0,0,0,0,0,0,15645000000,7000000,
2014-12-03,2335,0,0.0,0,0,0,0,0,15645000000,7000000,
2014-12-04,2335,0,0.0,0,0,0,0,0,15645000000,7000000,
2014-12-05,2335,0,0.0,0,0,0,0,0,15645000000,7000000,
2014-12-08,2335,0,0.0,0,0,0,0,0,15645000000,7000000,
2014-12-09,2335,0,0.0,0,0,0,0,0,15645000000,7000000,
2014-12-10,2335,0,0.0,0,0,0,0,0,15645000000,7000000,
2014-12-11,2335,0,0.0,0,0,0,0,0,15645000000,7000000,
2014-12-12,2335,0,0.0,0,0,0,0,0,15645000000,7000000,
2014-12-15,2335,0,0.0,0,0,0,0,0,15645000000,7000000,
2014-12-16,2335,0,0.0,0,0,0,0,0,15645000000,7000000,
2014-12-17,2335,0,0.0,0,0,0,0,0,15645000000,7000000,
2014-12-18,2335,0,0.0,0,0,0,0,0,15645000000,7000000,
2014-12-19,2335,0,0.0,0,0,0,0,0,15645000000,7000000,
2014-12-22,2335,0,0.0,0,0,0,0,0,15645000000,7000000,
2014-12-23,2335,0,0.0,0,0,0,0,0,15645000000,7000000,
2014-12-24,2335,0,0.0,0,0,0,0,0,15645000000,7000000,
2014-12-26,2235,-100,-4.28,2335,2385,2200,1084922,2482777330,15645000000,7000000,inf
2014-12-29,2265,30,1.34,2335,2340,2235,565039,1288445795,15855000000,7000000,-0.4791892873404724
2014-12-30,2275,10,0.44,2250,2280,2200,141799,317404370,15925000000,7000000,-0.7490456410973402
2015-01-02,2280,5,0.22,2255,2325,2250,340121,780261350,15960000000,7000000,1.3986135304198197
2015-01-05,2285,5,0.22,2280,2310,2255,233293,533788355,15995000000,7000000,-0.3140882215446855
2015-01-06,2245,-40,-1.75,2275,2285,2245,117679,266846415,15715000000,7000000,-0.4955742349749028
2015-01-07,2245,0,0.0,2255,2275,2235,180409,407090635,15715000000,7000000,0.5330602741355721
2015-01-08,2280,35,1.56,2270,2300,2230,129428,293149850,15960000000,7000000,-0.28258568031528364
2015-01-09,2270,-10,-0.44,2260,2295,2235,92184,207705400,15890000000,7000000,-0.2877584448496462
2015-01-12,2255,-15,-0.66,2285,2285,2250,83265,188420060,15785000000,7000000,-0.09675214787815678
2015-01-13,2200,-55,-2.44,2260,2285,2200,300482,673771505,15400000000,7000000,2.608743169398907
2015-01-14,2235,35,1.59,2200,2250,2155,103085,226667920,15645000000,7000000,-0.6569345251961848
2015-01-15,2210,-25,-1.12,2235,2235,2170,79179,174941415,15470000000,7000000,-0.23190570888102047
2015-01-16,2215,5,0.23,2240,2240,2180,40925,89984095,15505000000,7000000,-0.4831331539928516
2015-01-19,2200,-15,-0.68,2220,2235,2180,88022,194848935,15400000000,7000000,1.150812461820403
2015-01-20,2215,15,0.68,2230,2230,2180,75147,165511650,15505000000,7000000,-0.14627025061916343
2015-01-21,2200,-15,-0.68,2200,2225,2170,44217,96901370,15400000000,7000000,-0.41159327717673355
2015-01-22,2255,55,2.5,2180,2255,2120,88653,195760340,15785000000,7000000,1.0049528461903794
2015-01-23,2570,315,13.97,2230,2590,2230,566479,1376982930,17990000000,7000000,5.389845803300509
2015-01-26,2570,0,0.0,2550,2650,2515,168366,434749960,17990000000,7000000,-0.7027850988297889
2015-01-27,2475,-95,-3.7,2590,2640,2380,501151,1242388165,17325000000,7000000,1.9765570245774087
2015-01-28,2480,5,0.2,2455,2570,2405,175668,433176855,17360000000,7000000,-0.6494709179468863
2015-01-29,2470,-10,-0.4,2425,2525,2420,126442,311712650,17290000000,7000000,-0.28022178199785963
2015-01-30,2445,-25,-1.01,2520,2520,2405,279676,686996685,17115000000,7000000,1.2118916182913906
2015-02-02,2650,205,8.38,2485,2770,2450,418303,1077436690,18550000000,7000000,0.49566998955934727
2015-02-03,2690,40,1.51,2660,2790,2630,306122,825541200,18830000000,7000000,-0.26818119879608804
2015-02-04,2725,35,1.3,2690,2735,2635,313777,849712855,19075000000,7000000,0.025006370009342582
2015-02-05,2700,-25,-0.92,2725,2760,2665,204601,555009495,18900000000,7000000,-0.34794137237592304
2015-02-06,2695,-5,-0.19,2760,2760,2675,283203,765861905,18865000000,7000000,0.3841721203708681
2015-02-09,2830,135,5.01,2695,2965,2695,464101,1307841345,19810000000,7000000,0.638757357796351
2015-02-10,2840,10,0.35,2940,2940,2770,192687,544717290,19880000000,7000000,-0.5848166670616957
2015-02-11,2780,-60,-2.11,2870,2870,2780,81654,229455305,19460000000,7000000,-0.5762350340189011
2015-02-12,2720,-60,-2.16,2775,2840,2710,158291,434652860,19040000000,7000000,0.9385578171308202
2015-02-13,2775,55,2.02,2750,2775,2690,77895,213392945,19425000000,7000000,-0.5079000069492264
2015-02-16,2895,120,4.32,2780,2940,2750,98935,284487135,20265000000,7000000,0.2701071955837988
2015-02-17,2910,15,0.52,2940,2940,2850,52732,152108985,20370000000,7000000,-0.4670035882144843
2015-02-23,2970,60,2.06,2910,2990,2910,160077,473878885,20790000000,7000000,2.0356709398467725
2015-02-24,3015,45,1.52,2995,3015,2930,158945,472178825,21105000000,7000000,-0.0070715967940429
2015-02-25,3020,5,0.17,3050,3050,2965,112364,337375650,21140000000,7000000,-0.29306363836547233
2015-02-26,3060,40,1.32,3040,3080,2960,212357,642373405,21420000000,7000000,0.8899024598625895
2015-02-27,3120,60,1.96,3070,3160,3020,271394,843242930,21840000000,7000000,0.278008259675923
2015-03-02,2970,-150,-4.81,3130,3130,2970,167567,508184610,20790000000,7000000,-0.38256925355755833
2015-03-03,3010,40,1.35,2970,3025,2895,131372,386783280,21070000000,7000000,-0.2160031509784146
2015-03-04,3010,0,0.0,2985,3020,2915,86950,257734250,21070000000,7000000,-0.33813902505861215
2015-03-05,2995,-15,-0.5,3020,3030,2920,131058,390331365,20965000000,7000000,0.5072800460034503
2015-03-06,3085,90,3.01,2985,3350,2930,198107,613049775,21595000000,7000000,0.5115979184788415
2015-03-09,3105,20,0.65,3190,3235,3090,168885,532788115,21735000000,7000000,-0.14750614566875475
2015-03-10,3100,-5,-0.16,3150,3200,3020,152980,475636005,21700000000,7000000,-0.09417651064333721
2015-03-11,3160,60,1.94,3145,3160,3055,111695,346860530,22120000000,7000000,-0.2698718786769513
2015-03-12,3215,55,1.74,3110,3300,3105,275989,889684760,22505000000,7000000,1.4709163346613545
2015-03-13,3290,75,2.33,3345,3345,3215,64239,209075655,23030000000,7000000,-0.767240723362163
2015-03-16,3330,40,1.22,3300,3395,3225,198770,656077885,23310000000,7000000,2.0942262488519434
2015-03-17,3300,-30,-0.9,3400,3400,3285,232753,769592500,23100000000,7000000,0.17096644362831404
2015-03-18,3440,140,4.24,3310,3450,3310,182650,614577630,24080000000,7000000,-0.21526253152483532
2015-03-19,3780,340,9.88,3410,3820,3410,522248,1913461560,26460000000,7000000,1.859282781275664
2015-03-20,3820,40,1.06,3800,3995,3750,515202,2002736115,26740000000,7000000,-0.01349167445351629
2015-03-23,3975,155,4.06,3940,4000,3845,287253,1128698605,27825000000,7000000,-0.44244587559830906
2015-03-24,3960,-15,-0.38,3995,4150,3800,507755,2026757375,27720000000,7000000,0.7676229665138397
2015-03-25,3770,-190,-4.8,3980,3980,3675,460896,1736686875,26390000000,7000000,-0.09228663430197637
2015-03-26,3690,-80,-2.12,3775,3780,3585,499828,1820641750,25830000000,7000000,0.08447024925362778
2015-03-27,3660,-30,-0.81,3645,3690,3530,247017,884531110,25620000000,7000000,-0.5057959938218748
2015-03-30,3605,-55,-1.5,3660,3715,3545,178232,638905230,25235000000,7000000,-0.27846261593331634
2015-03-31,3390,-215,-5.96,3560,3605,3365,441859,1527949680,23730000000,7000000,1.4791227164594463
2015-04-01,3390,0,0.0,3340,3460,3165,663986,2171390815,23730000000,7000000,0.502710140565203
2015-04-02,3705,315,9.29,3400,3885,3400,393362,1438459500,25935000000,7000000,-0.4075748585060528
2015-04-03,3700,-5,-0.13,3710,3800,3650,182297,675775100,25900000000,7000000,-0.5365668264855273
2015-04-06,3785,85,2.3,3835,3835,3680,146130,547318010,26495000000,7000000,-0.19839602407061008
2015-04-07,3710,-75,-1.98,3830,3830,3685,183167,682302030,25970000000,7000000,0.2534524053924587
2015-04-08,3735,25,0.67,3690,3830,3680,183316,688941265,26145000000,7000000,0.0008134653076155018
2015-04-09,3510,-225,-6.02,3880,3890,3495,1227398,4553474540,88008922170,25073767,5.695531213860219
2015-04-10,3250,-260,-7.41,3490,3490,3250,1157114,3862185150,81489742750,25073767,-0.05726259941762979
2015-04-13,3240,-10,-0.31,3165,3290,3140,464027,1488786150,81239005080,25073767,-0.5989790115753504
2015-04-14,3375,135,4.17,3270,3480,3130,525262,1703294110,84623963625,25073767,0.13196430380128743
2015-04-15,3375,0,0.0,3385,3410,3290,237084,795383565,84623963625,25073767,-0.5486366803614197
2015-04-16,3335,-40,-1.19,3400,3440,3325,173607,583718915,83621012945,25073767,-0.267740547653996
2015-04-17,3315,-20,-0.6,3335,3540,3175,874123,2916509705,83119537605,25073767,4.035067710403382
2015-04-20,3225,-90,-2.71,3315,3335,3180,247315,796412760,80862898575,25073767,-0.7170707097284936
2015-04-21,3160,-65,-2.02,3240,3245,3130,280676,891943455,79233103720,25073767,0.13489274811475238
2015-04-22,3015,-145,-4.59,3140,3230,2970,562934,1743193165,75597407505,25073767,1.0056363921389786
2015-04-23,3090,75,2.49,3005,3160,2970,285805,877001555,77477940030,25073767,-0.49229394564904594
2015-04-24,3105,15,0.49,3045,3195,3040,193339,602301395,77854046535,25073767,-0.3235282797711726
2015-04-27,3230,125,4.03,3140,3275,3095,166235,529550925,80988267410,25073767,-0.14018899446050714
2015-04-28,3205,-25,-0.77,3180,3270,3160,124115,398202855,80361423235,25073767,-0.2533762444731855
2015-04-29,3225,20,0.62,3250,3360,3190,299270,977082710,80862898575,25073767,1.411231519155622
2015-04-30,3170,-55,-1.71,3245,3245,3135,117725,374088240,79483841390,25073767,-0.6066261235673471
2015-05-04,3090,-80,-2.52,3200,3240,3050,121056,378220155,77477940030,25073767,0.028294754724994764
2015-05-06,3040,-50,-1.62,3125,3125,3005,115522,350843580,76224251680,25073767,-0.045714380121596565
2015-05-07,3090,50,1.64,3000,3100,2955,95307,287464535,77477940030,25073767,-0.17498831391423275
2015-05-08,3090,0,0.0,3090,3135,3030,57331,176389390,77477940030,25073767,-0.3984597143966341
2015-05-11,3100,10,0.32,3090,3120,3055,84236,259413410,77728677700,25073767,0.4692923549214212
2015-05-12,3005,-95,-3.06,3100,3100,2990,135262,409134600,75346669835,25073767,0.6057505104705827
2015-05-13,2995,-10,-0.33,3000,3035,2945,146390,435795530,75095932165,25073767,0.08226996495689853
2015-05-14,2895,-100,-3.34,2990,2990,2875,284800,827387550,72588555465,25073767,0.9454880797868708
2015-05-15,2850,-45,-1.55,2910,2915,2770,276334,785415640,71460235950,25073767,-0.029726123595505638
2015-05-18,2740,-110,-3.86,2900,2915,2710,258655,715977790,68702121580,25073767,-0.06397692647303621
2015-05-19,2750,10,0.36,2790,2790,2625,196727,528036275,68952859250,25073767,-0.23942316985946532
2015-05-20,2805,55,2.0,2750,2815,2740,101075,281113305,70331916435,25073767,-0.4862169402268117
2015-05-21,2860,55,1.96,2775,2870,2775,68673,194459435,71710973620,25073767,-0.32057383131338113
2015-05-22,3040,180,6.29,2880,3065,2815,200941,596067725,76224251680,25073767,1.9260553638256668
2015-05-26,3020,-20,-0.66,3065,3080,2970,97580,294011310,75722776340,25073767,-0.5143848194246072
2015-05-27,3020,0,0.0,3100,3100,2900,101157,305548250,75722776340,25073767,0.036657101865136266
2015-05-28,3210,190,6.29,3195,3295,3100,500967,1597922925,80486792070,25073767,3.952371066757614
2015-05-29,3195,-15,-0.47,3175,3240,3140,185714,590194890,80110685565,25073767,-0.6292889551607191
2015-06-01,3075,-120,-3.76,3190,3280,3040,186757,581400560,77101833525,25073767,0.005616162486403731
2015-06-02,3000,-75,-2.44,3140,3140,2910,318793,945027505,75221301000,25073767,0.7069935798925877
2015-06-03,2955,-45,-1.5,2920,2980,2845,128258,373039515,74092981485,25073767,-0.5976762350490757
2015-06-04,2850,-105,-3.55,2955,2955,2850,107247,308906435,71460235950,25073767,-0.1638182413572643
2015-06-05,2915,65,2.28,2805,2930,2755,103492,292349535,73090030805,25073767,-0.035012634386043406
2015-06-08,2890,-25,-0.86,2860,2960,2860,66768,194265235,72463186630,25073767,-0.3548486839562478
2015-06-09,2915,25,0.87,2895,2960,2855,47909,139345495,73090030805,25073767,-0.2824556673855739
2015-06-10,2885,-30,-1.03,2920,2995,2695,224516,636717795,72337817795,25073767,3.68630111252583
2015-06-11,2805,-80,-2.77,2885,2885,2790,95476,269832675,70331916435,25073767,-0.5747474567514119
2015-06-12,2825,20,0.71,2780,2825,2770,54152,151399070,70833391775,25073767,-0.43282081360760816
2015-06-15,2830,5,0.18,2805,2865,2800,63633,179759220,70958760610,25073767,0.17508125276998077
2015-06-16,2820,-10,-0.35,2830,2845,2770,70930,199280190,70708022940,25073767,0.11467320415507687
2015-06-17,2905,85,3.01,2830,2935,2825,94810,273225985,72839293135,25073767,0.3366699562949387
2015-06-18,2895,-10,-0.34,2920,2920,2780,89706,256809835,72588555465,25073767,-0.05383398375698767
2015-06-19,2945,50,1.73,2910,2950,2855,138296,400741500,73842243815,25073767,0.5416583060218938
2015-06-22,3100,155,5.26,2950,3260,2885,426045,1323805760,77728677700,25073767,2.0806747845201596
2015-06-23,3375,275,8.87,3110,3555,3110,964503,3287621205,84623963625,25073767,1.2638524099566948
2015-06-24,3425,50,1.48,3500,3580,3360,564638,1957707745,85877651975,25073767,-0.41458139580695963
2015-06-25,3390,-35,-1.02,3440,3500,3300,326171,1104380205,85000070130,25073767,-0.4223360808163815
2015-06-26,3315,-75,-2.21,3390,3470,3310,312657,1059721540,83119537605,25073767,-0.04143225486018065
2015-06-29,3305,-10,-0.3,3315,3470,3200,356730,1196871630,82868799935,25073767,0.14096278029917775
2015-06-30,3340,35,1.06,3270,3390,3215,239122,790197960,83746381780,25073767,-0.32968351414234853
2015-07-01,3310,-30,-0.9,3300,3370,3295,178173,592378820,82994168770,25073767,-0.2548866269101129
2015-07-02,3355,45,1.36,3465,3465,3320,281760,950137860,84122488285,25073767,0.5813843848394538
2015-07-03,3200,-155,-4.62,3295,3355,3155,336193,1085122235,80236054400,25073767,0.19318923906871088
2015-07-06,3030,-170,-5.31,3200,3200,3000,226435,700518780,75973514010,25073767,-0.3264731865327357
2015-07-07,2915,-115,-3.8,3035,3075,2890,192192,565305220,73090030805,25073767,-0.15122662132620845
2015-07-08,2915,0,0.0,2895,2960,2850,123329,357377840,73090030805,25073767,-0.35830315517815514
2015-07-09,2820,-95,-3.26,2900,2900,2745,158627,444424125,70708022940,25073767,0.2862100560289955
2015-07-10,2995,175,6.21,2730,2995,2730,183775,547457525,75095932165,25073767,0.15853543217737198
2015-07-13,3035,40,1.34,3435,3490,3035,1111683,3629144705,76098882845,25073767,5.049152496259012
2015-07-14,2995,-40,-1.32,3000,3080,2970,228154,685316305,75095932165,25073767,-0.7947670334079049
2015-07-15,3005,10,0.33,3050,3050,2970,157492,471356975,75346669835,25073767,-0.3097118612866748
2015-07-16,3115,110,3.66,3070,3160,3025,224281,690495230,78104784205,25073767,0.4240786833616945
2015-07-17,3015,-100,-3.21,3105,3135,3015,169197,516723540,75597407505,25073767,-0.24560261457724908
2015-07-20,3045,30,1.0,3060,3110,3020,107556,330110155,76349620515,25073767,-0.3643149701235837
2015-07-21,3090,45,1.48,3080,3095,3010,78466,240628900,77477940030,25073767,-0.27046375841422143
2015-07-22,3190,100,3.24,3070,3215,3070,281054,891562570,79985316730,25073767,2.581857110085897
2015-07-23,3245,55,1.72,3220,3310,3200,235022,761730290,81364373915,25073767,-0.16378347221530387
2015-07-24,3165,-80,-2.47,3285,3285,3150,143770,460477410,79358472555,25073767,-0.3882700342946618
2015-07-27,3090,-75,-2.37,3245,3250,3025,201284,640719680,77477940030,25073767,0.40004173332405935
2015-07-28,3020,-70,-2.27,3035,3085,2950,134976,405820315,75722776340,25073767,-0.3294250909163172
2015-07-29,2960,-60,-1.99,2990,3070,2955,72234,216651640,74218350320,25073767,-0.4648381934566145
2015-07-30,2880,-80,-2.7,2940,3025,2860,155582,452277560,72212448960,25073767,1.1538610626574743
2015-07-31,2940,60,2.08,2850,2970,2850,41109,118891235,73716874980,25073767,-0.735772775770976
2015-08-03,3045,105,3.57,3025,3195,2970,382934,1189548445,76349620515,25073767,8.315089153226788
2015-08-04,3015,-30,-0.99,3095,3095,2995,95383,288537075,75597407505,25073767,-0.7509153013312999
2015-08-05,3040,25,0.83,3020,3135,2990,134873,407619545,76224251680,25073767,0.414015076061772
2015-08-06,3085,45,1.48,3085,3115,3020,139089,426415575,77352571195,25073767,0.03125903627857318
2015-08-07,3070,-15,-0.49,3115,3125,3035,116368,357517230,76976464690,25073767,-0.16335583691017985
2015-08-10,3075,5,0.16,3140,3140,3010,104843,321061950,77101833525,25073767,-0.09903925477794584
2015-08-11,3090,15,0.49,3090,3240,3055,336926,1064114945,77477940030,25073767,2.213624180918135
2015-08-12,3035,-55,-1.78,3030,3160,2975,216001,658476415,76098882845,25073767,-0.35890670354914733
2015-08-13,3120,85,2.8,3035,3135,3005,165132,510048500,78230153040,25073767,-0.23550353933546608
2015-08-17,3230,110,3.53,3190,3250,3120,301756,968104950,80988267410,25073767,0.8273623525422087
2015-08-18,3135,-95,-2.94,3230,3230,3100,204965,647661505,78606259545,25073767,-0.32075915640451225
2015-08-19,3000,-135,-4.31,3100,3115,2810,297090,878484485,75221301000,25073767,0.4494669821676871
2015-08-20,2900,-100,-3.33,3000,3000,2900,90066,263955770,72713924300,25073767,-0.6968393416136525
2015-08-21,2750,-150,-5.17,2545,2840,2545,150655,412336820,68952859250,25073767,0.6727177847356383
2015-08-24,2680,-70,-2.55,2700,2865,2650,126149,346143225,67197695560,25073767,-0.1626630380671069
2015-08-25,2770,90,3.36,2685,2770,2600,117564,319228480,69454334590,25073767,-0.06805444355484391
2015-08-26,2820,50,1.81,2770,2830,2730,81535,227912895,70708022940,25073767,-0.30646286278112345
2015-08-27,2900,80,2.84,2860,2930,2850,80497,232185975,72713924300,25073767,-0.012730729134727392
2015-08-28,2990,90,3.1,2950,3040,2935,92315,275596290,74970563330,25073767,0.14681292470526852
2015-08-31,2930,-60,-2.01,2910,3075,2910,78628,235593330,73466137310,25073767,-0.14826409575908572
2015-09-01,2970,40,1.37,2950,2990,2880,48883,143784220,74469087990,25073767,-0.37830035101999293
2015-09-02,3005,35,1.18,3000,3020,2910,102041,304717350,75346669835,25073767,1.0874537160157929
2015-09-03,2980,-25,-0.83,3010,3065,2955,41705,125301375,74719825660,25073767,-0.5912917356748758
2015-09-04,2830,-150,-5.03,3070,3070,2810,108833,311029835,70958760610,25073767,1.6095911761179713
2015-09-07,2825,-5,-0.18,2830,2830,2770,37440,105122470,70833391775,25073767,-0.6559866952119302
2015-09-08,2815,-10,-0.35,2815,2825,2780,51367,144263750,70582654105,25073767,0.37198183760683756
2015-09-09,2855,40,1.42,2835,2980,2820,32061,91720255,71585604785,25073767,-0.3758444137286585
2015-09-10,2900,45,1.58,2810,2900,2800,48952,138936930,72713924300,25073767,0.5268394622750383
2015-09-11,2915,15,0.52,2870,2960,2855,29976,86635950,73090030805,25073767,-0.38764504003922207
2015-09-14,2885,-30,-1.03,2925,2940,2845,13735,39715855,72337817795,25073767,-0.5418001067520684
2015-09-15,2800,-85,-2.95,2830,2885,2780,52088,145838435,70206547600,25073767,2.7923552966872953
2015-09-16,2830,30,1.07,2800,2955,2780,107771,306785815,70958760610,25073767,1.069017816003686
2015-09-17,2795,-35,-1.24,2840,2840,2780,61869,173339305,70081178765,25073767,-0.42592163012313144
2015-09-18,2820,25,0.89,2825,2840,2785,65145,182988430,70708022940,25073767,0.05295058914803863
