일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2018-08-01,2330,60,2.64,2275,2370,2270,261607,603606320,219162190580,94061026
2018-08-02,2255,-75,-3.22,2295,2325,2250,131768,300358370,212107613630,94061026
2018-08-03,2240,-15,-0.67,2275,2280,2235,61775,139147040,210696698240,94061026
2018-08-06,2270,30,1.34,2225,2290,2225,100425,226401230,213518529020,94061026
2018-08-07,2245,-25,-1.1,2285,2290,2225,63067,141738715,211167003370,94061026
2018-08-08,2240,-5,-0.22,2235,2260,2235,51882,116522610,210696698240,94061026
2018-08-09,2240,0,0.0,2255,2255,2205,89766,199784545,210696698240,94061026
2018-08-10,2230,-10,-0.45,2260,2260,2185,146507,323946040,209756087980,94061026
2018-08-13,2165,-65,-2.91,2225,2255,2165,108462,237735155,203642121290,94061026
2018-08-14,2160,-5,-0.23,2150,2220,2135,130000,281517695,203171816160,94061026
2018-08-16,2140,-20,-0.93,2140,2160,2080,202965,429595400,201290595640,94061026
2018-08-17,2145,5,0.23,2170,2180,2140,177359,382223200,201760900770,94061026
2018-08-20,2305,160,7.46,2165,2385,2145,861835,1962069660,216810664930,94061026
2018-08-21,2330,25,1.08,2310,2370,2290,282482,657612745,219162190580,94061026
2018-08-22,2335,5,0.21,2340,2365,2300,160118,373750335,219632495710,94061026
2018-08-23,2370,35,1.5,2335,2455,2325,319615,770953600,222924631620,94061026
2018-08-24,2455,85,3.59,2360,2475,2360,258277,632125565,230919818830,94061026
2018-08-27,2730,275,11.2,2470,2765,2455,2734925,7313966970,256786600980,94061026
2018-08-28,2630,-100,-3.66,2710,2730,2610,665035,1768324780,247380498380,94061026
2018-08-29,2640,10,0.38,2620,2665,2595,315489,830640030,248321108640,94061026
2018-08-30,2635,-5,-0.19,2630,2705,2615,322278,857929030,247850803510,94061026
2018-08-31,2600,-35,-1.33,2600,2630,2360,312054,804209515,244558667600,94061026
2018-09-03,2600,0,0.0,2635,2645,2525,237920,620175970,244558667600,94061026
2018-09-04,2610,10,0.38,2640,2640,2600,89484,233748585,245499277860,94061026
2018-09-05,2570,-40,-1.53,2610,2635,2570,118987,309805175,241736836820,94061026
2018-09-06,2525,-45,-1.75,2555,2600,2495,183063,463065660,237504090650,94061026
2018-09-07,2515,-10,-0.4,2530,2530,2465,218628,545148350,236563480390,94061026
2018-09-10,2510,-5,-0.2,2535,2535,2490,89902,225343235,236093175260,94061026
2018-09-11,2635,125,4.98,2540,2650,2495,283984,737700400,247850803510,94061026
2018-09-12,2600,-35,-1.33,2675,2675,2510,264755,693200720,244558667600,94061026
2018-09-13,2610,10,0.38,2595,2665,2520,197233,512304505,245499277860,94061026
2018-09-14,2615,5,0.19,2610,2630,2560,187875,486277425,245969582990,94061026
2018-09-17,2575,-40,-1.53,2615,2620,2530,168432,432527605,242207141950,94061026
2018-09-18,2540,-35,-1.36,2550,2575,2525,107998,274406765,238915006040,94061026
2018-09-19,2525,-15,-0.59,2540,2580,2515,173412,440338640,237504090650,94061026
2018-09-20,2485,-40,-1.58,2520,2540,2475,235869,589950145,233741649610,94061026
2018-09-21,2570,85,3.42,2485,2580,2485,169210,430819235,241736836820,94061026
2018-09-27,2610,40,1.56,2590,2615,2565,97278,253494400,245499277860,94061026
2018-09-28,2630,20,0.77,2630,2660,2565,211202,554656285,247380498380,94061026
2018-10-01,2760,130,4.94,2630,2820,2630,913496,2513282120,259608431760,94061026
2018-10-02,2645,-115,-4.17,2760,2800,2640,394416,1068924410,248791413770,94061026
2018-10-04,2580,-65,-2.46,2645,2645,2530,239586,617623845,242677447080,94061026
2018-10-05,2490,-90,-3.49,2575,2575,2465,196176,490816695,234211954740,94061026
2018-10-08,2440,-50,-2.01,2490,2540,2430,164953,410170975,229508903440,94061026
2018-10-10,2340,-100,-4.1,2450,2470,2320,339429,804441840,220102800840,94061026
2018-10-11,2250,-90,-3.85,2280,2300,2200,441726,990018755,211637308500,94061026
2018-10-12,2285,35,1.56,2215,2370,2215,124299,284232135,214929444410,94061026
2018-10-15,2255,-30,-1.31,2300,2340,2245,103583,236598110,212107613630,94061026
2018-10-16,2320,65,2.88,2275,2340,2260,69764,161422765,218221580320,94061026
2018-10-17,2325,5,0.22,2320,2385,2300,102684,238591385,218691885450,94061026
2018-10-18,2315,-10,-0.43,2325,2360,2305,62743,146480360,217751275190,94061026
2018-10-19,2320,5,0.22,2300,2335,2250,108334,249849850,218221580320,94061026
2018-10-22,2325,5,0.22,2345,2345,2295,62556,144771535,218691885450,94061026
2018-10-23,2255,-70,-3.01,2325,2325,2230,173919,394159730,212107613630,94061026
2018-10-24,2150,-105,-4.66,2255,2290,2130,269526,590709300,202231205900,94061026
2018-10-25,2070,-80,-3.72,2080,2165,1900,500048,1024118630,194706323820,94061026
2018-10-26,2040,-30,-1.45,2070,2090,1980,278093,558431400,191884493040,94061026
2018-10-29,1920,-120,-5.88,2000,2070,1910,192139,382715140,180597169920,94061026
2018-10-30,1940,20,1.04,1845,1940,1820,355364,670326515,182478390440,94061026
2018-10-31,1935,-5,-0.26,1925,1955,1900,164675,317079850,182008085310,94061026
2018-11-01,2010,75,3.88,1940,2045,1940,154764,309331450,189062662260,94061026
2018-11-02,2080,70,3.48,2025,2085,2000,127964,263230990,195646934080,94061026
2018-11-05,2025,-55,-2.64,2090,2090,2005,152046,307717440,190473577650,94061026
2018-11-06,2010,-15,-0.74,2045,2045,1985,249170,499442225,189062662260,94061026
2018-11-07,2010,0,0.0,2025,2035,1970,355186,711605870,189062662260,94061026
2018-11-08,2050,40,1.99,2025,2065,2010,226639,461149235,192825103300,94061026
2018-11-09,2055,5,0.24,2060,2060,2010,131955,269261115,193295408430,94061026
2018-11-12,2080,25,1.22,2060,2090,2030,113577,235244165,195646934080,94061026
2018-11-13,2110,30,1.44,2050,2115,2005,180910,372530955,198468764860,94061026
2018-11-14,2140,30,1.42,2115,2195,2105,145782,314216500,201290595640,94061026
2018-11-15,2250,110,5.14,2220,2315,2155,632028,1427945585,211637308500,94061026
2018-11-16,2245,-5,-0.22,2260,2305,2230,151392,342763690,211167003370,94061026
2018-11-19,2255,10,0.45,2260,2285,2210,143884,323721320,212107613630,94061026
2018-11-20,2230,-25,-1.11,2200,2280,2155,138928,311129485,209756087980,94061026
2018-11-21,2205,-25,-1.12,2230,2250,2160,113131,248286305,207404562330,94061026
2018-11-22,2155,-50,-2.27,2205,2225,2145,140803,304374310,202701511030,94061026
2018-11-23,2040,-115,-5.34,2155,2175,2040,477893,994248850,191884493040,94061026
2018-11-26,2075,35,1.72,2055,2100,2040,117139,242742490,195176628950,94061026
2018-11-27,2125,50,2.41,2100,2135,2070,194738,410151820,199879680250,94061026
2018-11-28,2150,25,1.18,2120,2155,2100,178413,381301335,202231205900,94061026
2018-11-29,2165,15,0.7,2170,2200,2145,140045,303145830,203642121290,94061026
2018-11-30,2150,-15,-0.69,2150,2190,2150,58506,126483715,202231205900,94061026
2018-12-03,2175,25,1.16,2150,2250,2150,123135,269064855,204582731550,94061026
2018-12-04,2155,-20,-0.92,2175,2190,2120,142677,307635430,202701511030,94061026
2018-12-05,2150,-5,-0.23,2120,2160,2120,75282,161267915,202231205900,94061026
2018-12-06,2080,-70,-3.26,2135,2155,2070,83654,176465830,195646934080,94061026
2018-12-07,2105,25,1.2,2105,2120,2070,64436,134973695,197998459730,94061026
2018-12-10,2060,-45,-2.14,2120,2120,2050,64816,134322450,193765713560,94061026
2018-12-11,2045,-15,-0.73,2095,2095,2030,67701,138297625,192354798170,94061026
2018-12-12,2040,-5,-0.24,2070,2070,2025,106188,216669025,191884493040,94061026
2018-12-13,2050,10,0.49,2045,2090,2025,121499,249189210,192825103300,94061026
2018-12-14,2005,-45,-2.2,2065,2070,2005,113877,230269430,188592357130,94061026
2018-12-17,2015,10,0.5,2010,2025,1990,77126,154585350,189532967390,94061026
2018-12-18,1995,-20,-0.99,2015,2030,1990,123309,246356905,187651746870,94061026
2018-12-19,2000,5,0.25,1995,2035,1990,105922,212481520,188122052000,94061026
2018-12-20,2015,15,0.75,2035,2035,1985,62273,124541195,189532967390,94061026
2018-12-21,2005,-10,-0.5,2015,2030,1985,66012,131752555,188592357130,94061026
2018-12-24,1990,-15,-0.75,1990,2055,1985,96076,191732230,187181441740,94061026
2018-12-26,1980,-10,-0.5,1945,2000,1930,102117,201523905,186240831480,94061026
2018-12-27,1970,-10,-0.51,1985,1995,1940,176493,348450625,185300221220,94061026
2018-12-28,2020,50,2.54,1970,2020,1970,102636,205999005,190003272520,94061026
2019-01-02,1995,-25,-1.24,2050,2050,1990,91800,184533820,187651746870,94061026
2019-01-03,1975,-20,-1.0,2030,2035,1965,119911,238723935,185770526350,94061026
2019-01-04,2025,50,2.53,1975,2035,1955,71639,143210520,190473577650,94061026
2019-01-07,2060,35,1.73,2020,2070,2020,103132,211871945,193765713560,94061026
2019-01-08,2060,0,0.0,2055,2070,2040,67873,139575005,193765713560,94061026
2019-01-09,2075,15,0.73,2070,2080,2050,83882,173338560,195176628950,94061026
2019-01-10,2055,-20,-0.96,2060,2075,2050,41711,85879185,193295408430,94061026
2019-01-11,2095,40,1.95,2070,2110,2055,104529,218462795,197057849470,94061026
2019-01-14,2100,5,0.24,2095,2120,2080,72457,151864940,197528154600,94061026
2019-01-15,2100,0,0.0,2080,2115,2075,96280,202251620,197528154600,94061026
2019-01-16,2150,50,2.38,2100,2160,2060,248991,529738435,202231205900,94061026
2019-01-17,2120,-30,-1.4,2170,2180,2100,135611,288323505,199409375120,94061026
2019-01-18,2085,-35,-1.65,2110,2145,2070,135649,284934415,196117239210,94061026
2019-01-21,2070,-15,-0.72,2110,2110,2070,116490,243198345,194706323820,94061026
2019-01-22,2080,10,0.48,2075,2085,2050,55528,114796390,195646934080,94061026
2019-01-23,2050,-30,-1.44,2065,2080,2045,98275,202373670,192825103300,94061026
2019-01-24,2050,0,0.0,2075,2075,2040,73023,149905850,192825103300,94061026
2019-01-25,2085,35,1.71,2050,2085,2040,128814,265136190,196117239210,94061026
2019-01-28,2090,5,0.24,2080,2105,2050,123458,256270290,196587544340,94061026
2019-01-29,2085,-5,-0.24,2090,2095,2055,91680,189772500,196117239210,94061026
2019-01-30,2085,0,0.0,2085,2095,2050,109817,228418770,196117239210,94061026
2019-01-31,2120,35,1.68,2095,2120,2070,178518,375093895,199409375120,94061026
2019-02-01,2080,-40,-1.89,2130,2135,2075,93880,196407470,195646934080,94061026
2019-02-07,2105,25,1.2,2080,2120,2080,211802,443633360,197998459730,94061026
2019-02-08,2110,5,0.24,2120,2125,2090,123324,260174815,198468764860,94061026
2019-02-11,2155,45,2.13,2110,2160,2095,200790,429110040,202701511030,94061026
2019-02-12,2150,-5,-0.23,2155,2160,2135,123210,264369650,202231205900,94061026
2019-02-13,2170,20,0.93,2160,2180,2135,130297,282323005,204112426420,94061026
2019-02-14,2170,0,0.0,2170,2180,2150,45835,99097130,204112426420,94061026
2019-02-15,2180,10,0.46,2160,2190,2155,115782,251962755,205053036680,94061026
2019-02-18,2195,15,0.69,2195,2205,2175,98690,216385190,206463952070,94061026
2019-02-19,2205,10,0.46,2200,2210,2160,143474,313872935,207404562330,94061026
2019-02-20,2190,-15,-0.68,2205,2215,2180,98722,216948630,205993646940,94061026
2019-02-21,2205,15,0.68,2190,2230,2180,116944,257611140,207404562330,94061026
2019-02-22,2210,5,0.23,2195,2220,2195,96656,213643285,207874867460,94061026
2019-02-25,2210,0,0.0,2215,2225,2195,62952,138903405,207874867460,94061026
2019-02-26,2210,0,0.0,2210,2225,2185,101604,223630475,207874867460,94061026
2019-02-27,2190,-20,-0.9,2210,2225,2190,127871,281455405,205993646940,94061026
2019-02-28,2155,-35,-1.6,2200,2210,2150,155506,338328540,202701511030,94061026
2019-03-04,2175,20,0.93,2170,2185,2135,90715,195862205,204582731550,94061026
2019-03-05,2160,-15,-0.69,2155,2195,2155,79446,172451765,203171816160,94061026
2019-03-06,2130,-30,-1.39,2165,2165,2100,106108,225472245,200349985380,94061026
2019-03-07,2130,0,0.0,2135,2165,2115,78155,167110820,200349985380,94061026
2019-03-08,2155,25,1.17,2080,2155,2080,110120,232287165,202701511030,94061026
2019-03-11,2065,-90,-4.18,2145,2145,2010,384300,786893330,194236018690,94061026
2019-03-12,2030,-35,-1.69,2070,2075,2025,207358,421646585,190943882780,94061026
2019-03-13,2035,5,0.25,2045,2045,2010,97667,197812590,191414187910,94061026
2019-03-14,2035,0,0.0,2060,2060,2005,94182,191217640,191414187910,94061026
2019-03-15,1985,-50,-2.46,2040,2040,1980,160016,319700920,186711136610,94061026
2019-03-18,2025,40,2.02,2025,2030,1945,114245,228830555,190473577650,94061026
2019-03-19,2020,-5,-0.25,2025,2035,2000,79485,160343690,190003272520,94061026
2019-03-20,2020,0,0.0,2030,2030,1990,84564,169368180,190003272520,94061026
2019-03-21,2010,-10,-0.5,2010,2030,1990,98951,198483365,189062662260,94061026
2019-03-22,2005,-5,-0.25,2020,2020,1990,90033,179762995,188592357130,94061026
2019-03-25,1965,-40,-2.0,2005,2010,1955,146015,290220460,184829916090,94061026
2019-03-26,1995,30,1.53,1995,1995,1975,55684,110748100,187651746870,94061026
2019-03-27,2000,5,0.25,2010,2020,1980,60252,120458865,188122052000,94061026
2019-03-28,1995,-5,-0.25,2020,2020,1970,48817,97262065,187651746870,94061026
2019-03-29,2000,5,0.25,2010,2010,1970,43265,86020945,188122052000,94061026
2019-04-01,2000,0,0.0,2005,2010,1970,90658,180481205,188122052000,94061026
2019-04-02,2005,5,0.25,2000,2015,1990,117288,234632615,188592357130,94061026
2019-04-03,2020,15,0.75,2005,2025,1985,140483,283051145,190003272520,94061026
2019-04-04,2035,15,0.74,2010,2035,2010,79107,159833510,191414187910,94061026
2019-04-05,2020,-15,-0.74,2035,2035,2000,154810,310935670,190003272520,94061026
2019-04-08,2010,-10,-0.5,2020,2030,2000,81759,164114830,189062662260,94061026
2019-04-09,2010,0,0.0,2010,2015,1990,78106,156437625,189062662260,94061026
2019-04-10,2015,5,0.25,2010,2015,2000,94260,189137990,189532967390,94061026
2019-04-11,2030,15,0.74,2015,2040,2015,115215,233333085,190943882780,94061026
2019-04-12,2035,5,0.25,2040,2050,2015,152903,310354095,191414187910,94061026
2019-04-15,2030,-5,-0.25,2035,2045,2020,125853,255271385,190943882780,94061026
2019-04-16,2120,90,4.43,2045,2130,2015,432815,899539960,199409375120,94061026
2019-04-17,2120,0,0.0,2100,2120,2065,225690,472433830,199409375120,94061026
2019-04-18,2070,-50,-2.36,2130,2150,2070,309746,653756965,194706323820,94061026
2019-04-19,2130,60,2.9,2090,2140,2080,219498,466103740,200349985380,94061026
2019-04-22,2175,45,2.11,2125,2190,2125,296768,644472495,204582731550,94061026
2019-04-23,2155,-20,-0.92,2175,2200,2150,119125,258219440,202701511030,94061026
2019-04-24,2130,-25,-1.16,2175,2175,2125,98377,210579940,200349985380,94061026
2019-04-25,2095,-35,-1.64,2140,2145,2095,76676,161970900,197057849470,94061026
2019-04-26,2045,-50,-2.39,2080,2105,2030,156062,320890420,192354798170,94061026
2019-04-29,2100,55,2.69,2060,2110,2045,61318,127475935,197528154600,94061026
2019-04-30,2100,0,0.0,2110,2140,2080,76189,160436055,197528154600,94061026
2019-05-02,2090,-10,-0.48,2145,2145,2065,93865,196434295,196587544340,94061026
2019-05-03,2090,0,0.0,2075,2120,2060,78995,164591580,196587544340,94061026
2019-05-07,2055,-35,-1.67,2090,2090,2035,101565,208304145,193295408430,94061026
2019-05-08,2025,-30,-1.46,2055,2055,2010,116720,236096970,190473577650,94061026
2019-05-09,1995,-30,-1.48,2040,2040,1990,198181,395839495,187651746870,94061026
2019-05-10,1965,-30,-1.5,1995,2010,1955,128159,253216790,184829916090,94061026
2019-05-13,1925,-40,-2.04,1965,1975,1925,164846,320329100,181067475050,94061026
2019-05-14,1925,0,0.0,1895,1950,1895,123385,237108025,181067475050,94061026
2019-05-15,1965,40,2.08,1930,1965,1920,96433,187320395,184829916090,94061026
2019-05-16,1915,-50,-2.54,1960,1960,1910,187725,361206580,180126864790,94061026
2019-05-17,1900,-15,-0.78,1935,1935,1880,131732,250722210,178715949400,94061026
2019-05-20,1860,-40,-2.11,1880,1900,1825,206994,386083100,174953508360,94061026
2019-05-21,1810,-50,-2.69,1840,1875,1790,225915,411878150,170250457060,94061026
2019-05-22,1795,-15,-0.83,1810,1835,1775,169280,303813730,168839541670,94061026
2019-05-23,1750,-45,-2.51,1790,1795,1740,175035,308226765,164606795500,94061026
2019-05-24,1715,-35,-2.0,1750,1765,1715,210995,365797440,161314659590,94061026
2019-05-27,1635,-80,-4.66,1715,1735,1615,346679,577086685,153789777510,94061026
2019-05-28,1695,60,3.67,1660,1695,1645,143537,239704660,159433439070,94061026
2019-05-29,1690,-5,-0.29,1695,1695,1660,112525,188049495,158963133940,94061026
2019-05-30,1690,0,0.0,1690,1750,1675,153480,261440475,158963133940,94061026
2019-05-31,1715,25,1.48,1715,1715,1670,164466,278707475,161314659590,94061026
2019-06-03,1715,0,0.0,1715,1720,1660,163481,275894755,161314659590,94061026
2019-06-04,1710,-5,-0.29,1700,1740,1695,83259,142867225,160844354460,94061026
2019-06-05,1755,45,2.63,1715,1765,1715,109018,190362700,165077100630,94061026
2019-06-07,1830,75,4.27,1765,1890,1765,279474,511128100,172131677580,94061026
2019-06-10,1850,20,1.09,1830,1905,1825,167074,310051870,174012898100,94061026
2019-06-11,1830,-20,-1.08,1850,1870,1800,104653,191074095,172131677580,94061026
2019-06-12,1810,-20,-1.09,1815,1835,1800,78900,143199605,170250457060,94061026
2019-06-13,1810,0,0.0,1835,1835,1765,74907,134588200,170250457060,94061026
2019-06-14,1770,-40,-2.21,1810,1810,1770,52367,93455915,166488016020,94061026
2019-06-17,1770,0,0.0,1760,1785,1755,58666,103633725,166488016020,94061026
2019-06-18,1750,-20,-1.13,1770,1780,1705,50599,88074350,164606795500,94061026
2019-06-19,1730,-20,-1.14,1750,1770,1720,72034,125484405,162725574980,94061026
2019-06-20,1750,20,1.16,1720,1765,1715,76386,132868140,164606795500,94061026
2019-06-21,1740,-10,-0.57,1755,1755,1725,71662,124439245,163666185240,94061026
2019-06-24,1730,-10,-0.57,1760,1760,1720,62792,108264905,162725574980,94061026
2019-06-25,1705,-25,-1.45,1725,1730,1695,140304,239146060,160374049330,94061026
2019-06-26,1715,10,0.59,1720,1770,1695,82450,140670370,161314659590,94061026
2019-06-27,1710,-5,-0.29,1715,1735,1685,81627,139413590,160844354460,94061026
2019-06-28,1710,0,0.0,1715,1720,1680,113466,192681965,160844354460,94061026
2019-07-01,1690,-20,-1.17,1720,1720,1675,61573,104063345,158963133940,94061026
2019-07-02,1695,5,0.3,1680,1700,1675,45735,77235400,159433439070,94061026
2019-07-03,1630,-65,-3.83,1695,1695,1600,314199,512044090,153319472380,94061026
2019-07-04,1580,-50,-3.07,1645,1645,1560,203142,324809480,148616421080,94061026
2019-07-05,1580,0,0.0,1590,1595,1570,108658,171835275,148616421080,94061026
2019-07-08,1510,-70,-4.43,1580,1580,1485,246044,375409540,142032149260,94061026
2019-07-09,1500,-10,-0.66,1510,1525,1480,150447,225693850,141091539000,94061026
2019-07-10,1510,10,0.67,1475,1530,1475,140932,212489700,142032149260,94061026
2019-07-11,1525,15,0.99,1525,1535,1500,70865,107656125,143443064650,94061026
2019-07-12,1535,10,0.66,1535,1550,1500,96760,147099960,144383674910,94061026
2019-07-15,1525,-10,-0.65,1535,1535,1515,47552,72559055,143443064650,94061026
2019-07-16,1540,15,0.98,1525,1540,1500,58027,88058930,144853980040,94061026
2019-07-17,1540,0,0.0,1545,1545,1510,79907,121699140,144853980040,94061026
2019-07-18,1530,-10,-0.65,1540,1550,1515,54779,83799275,143913369780,94061026
2019-07-19,1560,30,1.96,1530,1565,1515,61623,94554765,146735200560,94061026
2019-07-22,1530,-30,-1.92,1560,1560,1480,49088,75047500,143913369780,94061026
2019-07-23,1520,-10,-0.65,1535,1535,1505,49182,74559425,142972759520,94061026
2019-07-24,1530,10,0.66,1505,1535,1505,48969,74583595,143913369780,94061026
2019-07-25,1515,-15,-0.98,1520,1525,1500,65435,98677455,142502454390,94061026
2019-07-26,1490,-25,-1.65,1505,1515,1480,51533,76974335,140150928740,94061026
2019-07-29,1320,-170,-11.41,1490,1490,1320,424571,580718205,124160554320,94061026
2019-07-30,1330,10,0.76,1280,1345,1280,176411,232881315,125101164580,94061026
2019-07-31,1350,20,1.5,1320,1360,1310,58085,77143540,126982385100,94061026
2019-08-01,1340,-10,-0.74,1370,1370,1315,40306,53755580,126041774840,94061026
2019-08-02,1300,-40,-2.99,1320,1320,1285,104603,135634525,122279333800,94061026
2019-08-05,1020,-280,-21.54,1310,1310,1020,557475,627977470,95942246520,94061026
2019-08-06,1010,-10,-0.98,957,1045,930,539094,529769632,95001636260,94061026
2019-08-07,1030,20,1.98,992,1045,992,140183,144235146,96882856780,94061026
2019-08-08,1155,125,12.14,1035,1155,1035,227313,252078705,108640485030,94061026
2019-08-09,1155,0,0.0,1155,1180,1135,119087,137621985,108640485030,94061026
2019-08-12,1165,10,0.87,1130,1170,1125,65680,75525080,109581095290,94061026
2019-08-13,1165,0,0.0,1160,1185,1135,50747,58805985,109581095290,94061026
2019-08-14,1190,25,2.15,1105,1200,1105,80772,94327380,111932620940,94061026
2019-08-16,1200,10,0.84,1175,1245,1165,149099,179963490,112873231200,94061026
2019-08-19,1195,-5,-0.42,1200,1215,1170,41369,49470215,112402926070,94061026
2019-08-20,1220,25,2.09,1195,1220,1180,44033,52724280,114754451720,94061026
2019-08-21,1300,80,6.56,1220,1325,1220,172764,222510440,122279333800,94061026
2019-08-22,1300,0,0.0,1300,1310,1265,63768,81862730,122279333800,94061026
2019-08-23,1310,10,0.77,1295,1310,1270,42623,55155915,123219944060,94061026
2019-08-26,1180,-130,-9.92,1300,1300,1175,214182,259058475,110992010680,94061026
2019-08-27,1185,5,0.42,1190,1225,1170,129645,154228650,111462315810,94061026
2019-08-28,1210,25,2.11,1185,1220,1185,80661,97014215,113813841460,94061026
2019-08-29,1200,-10,-0.83,1230,1230,1165,68431,81978035,112873231200,94061026
2019-08-30,1230,30,2.5,1215,1255,1205,93673,115450685,115695061980,94061026
2019-09-02,1250,20,1.63,1230,1280,1200,53513,66240095,117576282500,94061026
2019-09-03,1260,10,0.8,1250,1270,1230,26075,32731190,118516892760,94061026
2019-09-04,1250,-10,-0.79,1260,1265,1210,85679,106308485,117576282500,94061026
2019-09-05,1255,5,0.4,1250,1275,1240,62719,79107930,118046587630,94061026
2019-09-06,1265,10,0.8,1255,1265,1245,40719,51144865,118987197890,94061026
2019-09-09,1260,-5,-0.4,1255,1275,1250,41286,52208130,118516892760,94061026
2019-09-10,1270,10,0.79,1260,1275,1250,26681,33790830,119457503020,94061026
2019-09-11,1310,40,3.15,1270,1310,1230,56642,72904360,123219944060,94061026
2019-09-16,1320,10,0.76,1310,1325,1295,44517,58061340,124160554320,94061026
2019-09-17,1315,-5,-0.38,1325,1325,1305,34774,45678995,123690249190,94061026
2019-09-18,1365,50,3.8,1310,1375,1305,149698,202459095,128393300490,94061026
2019-09-19,1365,0,0.0,1370,1380,1360,65488,89671220,128393300490,94061026
2019-09-20,1385,20,1.47,1370,1505,1350,1028523,1494575070,130274521010,94061026
2019-09-23,1420,35,2.53,1385,1435,1380,119296,168035015,133566656920,94061026
2019-09-24,1410,-10,-0.7,1425,1425,1380,70337,98707410,132626046660,94061026
2019-09-25,1395,-15,-1.06,1390,1410,1370,84194,116967385,131215131270,94061026
2019-09-26,1395,0,0.0,1420,1425,1375,82909,115872555,131215131270,94061026
2019-09-27,1410,15,1.08,1410,1415,1380,83682,117059745,132626046660,94061026
2019-09-30,1410,0,0.0,1410,1430,1385,85381,119902740,132626046660,94061026
2019-10-01,1410,0,0.0,1425,1425,1400,55079,77401540,132626046660,94061026
2019-10-02,1410,0,0.0,1410,1425,1390,52752,74063290,132626046660,94061026
2019-10-04,1395,-15,-1.06,1410,1415,1370,84115,116673010,131215131270,94061026
2019-10-07,1400,5,0.36,1410,1425,1370,56576,78782300,131685436400,94061026
2019-10-08,1385,-15,-1.07,1400,1400,1375,85936,119291395,130274521010,94061026
2019-10-10,1365,-20,-1.44,1375,1400,1360,56936,78244530,128393300490,94061026
2019-10-11,1370,5,0.37,1365,1375,1345,52091,71015915,128863605620,94061026
2019-10-14,1425,55,4.01,1380,1450,1380,264558,374888145,134036962050,94061026
2019-10-15,1850,425,29.82,1425,1850,1410,9402736,16871787170,174012898100,94061026
2019-10-16,1670,-180,-9.73,2005,2010,1670,7757530,14280182480,157081913420,94061026
2019-10-17,1720,50,2.99,1730,1785,1665,2090921,3623566840,161784964720,94061026
2019-10-18,1650,-70,-4.07,1735,1770,1630,1073315,1811527465,155200692900,94061026
2019-10-21,1650,0,0.0,1650,1715,1600,1000427,1655316080,155200692900,94061026
2019-10-22,1670,20,1.21,1640,1675,1610,607740,1003149130,157081913420,94061026
2019-10-23,1665,-5,-0.3,1685,1710,1635,564952,941212125,156611608290,94061026
2019-10-24,1670,5,0.3,1640,1720,1625,824633,1384542575,157081913420,94061026
2019-10-25,1620,-50,-2.99,1680,1710,1600,667694,1101223525,152378862120,94061026
2019-10-28,1585,-35,-2.16,1600,1675,1580,526622,850050285,149086726210,94061026
2019-10-29,1635,50,3.15,1580,1650,1580,407696,667588865,153789777510,94061026
2019-10-30,1620,-15,-0.92,1735,1740,1610,1395337,2334567495,152378862120,94061026
2019-10-31,1630,10,0.62,1620,1670,1605,220396,360670250,153319472380,94061026
2019-11-01,1670,40,2.45,1615,1685,1605,359577,596605840,157081913420,94061026
2019-11-04,1725,55,3.29,1685,1750,1650,586607,1008622745,162255269850,94061026
2019-11-05,1710,-15,-0.87,1750,1770,1700,467659,809282395,160844354460,94061026
2019-11-06,1685,-25,-1.46,1725,1725,1650,380748,636530990,158492828810,94061026
2019-11-07,1660,-25,-1.48,1685,1705,1655,160395,267887850,156141303160,94061026
2019-11-08,1670,10,0.6,1670,1690,1640,190017,315034985,157081913420,94061026
2019-11-11,1750,80,4.79,1670,1840,1670,5377831,9507171690,164606795500,94061026
2019-11-12,1645,-105,-6.0,1730,1735,1580,1086898,1820976470,154730387770,94061026
2019-11-13,1615,-30,-1.82,1650,1675,1610,392856,641637920,151908556990,94061026
2019-11-14,1660,45,2.79,1625,1670,1595,328636,536149750,156141303160,94061026
2019-11-15,1620,-40,-2.41,1650,1660,1600,241656,391486710,152378862120,94061026
2019-11-18,1620,0,0.0,1615,1640,1600,127200,205375260,152378862120,94061026
2019-11-19,1590,-30,-1.85,1625,1630,1585,214157,342132870,149557031340,94061026
2019-11-20,1590,0,0.0,1595,1615,1580,206163,329123195,149557031340,94061026
2019-11-21,1540,-50,-3.14,1590,1600,1520,179346,275856985,144853980040,94061026
2019-11-22,1540,0,0.0,1550,1565,1520,123041,189063200,144853980040,94061026
2019-11-25,1550,10,0.65,1525,1565,1515,133886,205941895,145794590300,94061026
2019-11-26,1570,20,1.29,1540,1570,1540,63531,98798345,147675810820,94061026
2019-11-27,1540,-30,-1.91,1570,1575,1535,55446,85997170,144853980040,94061026
2019-11-28,1520,-20,-1.3,1535,1545,1510,77581,117906760,142972759520,94061026
2019-11-29,1535,15,0.99,1520,1595,1510,245392,383320085,144383674910,94061026
2019-12-02,1530,-5,-0.33,1585,1590,1505,162540,249291670,143913369780,94061026
2019-12-03,1520,-10,-0.65,1530,1535,1495,91764,138396440,142972759520,94061026
2019-12-04,1495,-25,-1.64,1500,1515,1475,62343,93067275,140621233870,94061026
2019-12-05,1465,-30,-2.01,1495,1520,1435,204813,300941660,137799403090,94061026
2019-12-06,1485,20,1.37,1465,1520,1420,669880,986026730,139680623610,94061026
