날짜,종가,시가,고가,저가,거래량,변동 %,로그 수익률
2014-03-20,2150,2150,2150,2150,46000.0,0.0,0.0
2014-03-21,2140,2160,2160,2075,746000.0,-0.47,-0.004662013105811301
2014-03-24,2130,2195,2195,2080,278000.0,-0.47,-0.004683849312426314
2014-03-25,2105,2075,2130,2075,921000.0,-1.17,-0.011806512586988952
2014-03-26,2130,2130,2130,2130,2000.0,1.19,0.011806512586989044
2014-03-27,2120,2125,2125,2120,1000.0,-0.47,-0.004705891037412617
2014-03-28,2120,2080,2120,2080,248000.0,0.0,0.0
2014-03-31,2120,2085,2120,2085,196000.0,0.0,0.0
2014-04-01,2080,2080,2150,2080,1701000.0,-1.89,-0.019048194970694474
2014-04-02,2075,2070,2095,2070,502000.0,-0.24,-0.0024067400305649764
2014-04-03,2080,2075,2080,2075,52000.0,0.24,0.0024067400305650593
2014-04-04,2095,2090,2095,2090,157000.0,0.72,0.007185659660874533
2014-04-07,2095,2095,2095,2095,200000.0,0.0,0.0
2014-04-09,2085,2050,2085,2050,0.0,-0.48,-0.0047846981233362704
2014-04-10,2080,2030,2080,2030,1628000.0,-0.24,-0.0024009615375381503
2014-04-11,2090,2090,2095,2090,1843000.0,0.48,0.0047961722634930135
2014-04-14,2110,2100,2110,2095,1200000.0,0.96,0.009523881511255541
2014-04-15,2120,2110,2130,2110,2126000.0,0.47,0.004728141195945896
2014-04-16,2120,2100,2120,2080,2170000.0,0.0,0.0
2014-04-17,2125,2100,2130,2100,2373000.0,0.24,0.0023557136924589835
2014-04-18,2125,2100,2125,2100,470000.0,0.0,0.0
2014-04-21,2130,2130,2130,2130,1000.0,0.24,0.002350177344953673
2014-04-22,2135,2130,2140,2120,2479000.0,0.23,0.0023446669592540547
2014-04-23,2135,2120,2135,2120,1748000.0,0.0,0.0
2014-04-24,2120,2125,2125,2120,195000.0,-0.7,-0.007050557996666799
2014-04-25,2150,2135,2150,2100,3205000.0,1.42,0.014051753455650287
2014-04-28,2145,2150,2150,2120,1679000.0,-0.23,-0.0023282897595911845
2014-04-29,2145,2145,2150,2140,1925000.0,0.0,0.0
2014-04-30,2140,2105,2140,2105,208000.0,-0.23,-0.0023337233462202116
2014-05-02,2140,2135,2140,2135,478000.0,0.0,0.0
2014-05-07,2140,2140,2140,2130,570000.0,0.0,0.0
2014-05-08,2120,2140,2150,2120,6931000.0,-0.93,-0.009389740349839032
2014-05-09,2135,2130,2150,2115,5892000.0,0.71,0.007050557996666762
2014-05-12,2140,2120,2140,2115,2541000.0,0.23,0.002339182353172241
2014-05-13,2155,2130,2155,2125,2521000.0,0.7,0.006984894521950969
2014-05-14,2175,2170,2220,2160,12263000.0,0.93,0.00923794098493636
2014-05-15,2195,2175,2195,2175,1656000.0,0.92,0.009153381986487201
2014-05-16,2200,2155,2200,2155,1033000.0,0.23,0.0022753138371356054
2014-05-19,2235,2200,2235,2165,5498000.0,1.59,0.01578386770126195
2014-05-20,2230,2180,2230,2175,1322000.0,-0.22,-0.0022396425935047983
2014-05-21,2185,2225,2225,2175,2982000.0,-2.02,-0.020385756924473863
2014-05-22,2205,2195,2235,2190,4084000.0,0.92,0.009111680351255813
2014-05-23,2250,2220,2400,2220,19165000.0,2.04,0.02020270731751947
2014-05-26,2280,2300,2380,2250,10259000.0,1.33,0.013245226750020723
2014-05-27,2285,2320,2320,2275,19440000.0,0.22,0.0021905813798186818
2014-05-28,2430,2300,2470,2300,51402000.0,6.35,0.061525233006289
2014-07-21,2180,2110,2185,2110,51309000.0,-10.29,-0.10856638055145942
2014-07-22,2155,2200,2200,2140,4577000.0,-1.15,-0.011534153245286519
2014-07-23,2120,2130,2145,2110,3626000.0,-1.62,-0.016374634871790066
2014-07-24,2160,2145,2165,2125,5513000.0,1.89,0.018692133012152546
2014-07-25,2150,2160,2190,2120,9115000.0,-0.46,-0.004640379556502225
2014-07-28,2125,2120,2150,2115,5620000.0,-1.16,-0.011696039763191298
2014-07-29,2135,2115,2135,2115,6333000.0,0.47,0.0046948443042076635
2014-07-30,2150,2130,2150,2110,83000.0,0.7,0.007001195458983561
2014-07-31,2150,2100,2150,2100,50000.0,0.0,0.0
2014-08-01,2140,2150,2150,2125,19000.0,-0.47,-0.004662013105811301
2014-08-04,2135,2140,2145,2120,953000.0,-0.23,-0.002339182353172266
2014-08-05,2140,2135,2145,2130,2396000.0,0.23,0.002339182353172241
2014-08-06,2140,2115,2140,2115,2046000.0,0.0,0.0
2014-08-07,2150,2140,2150,2130,4410000.0,0.47,0.004662013105811371
2014-08-08,2145,2150,2150,2115,1120000.0,-0.23,-0.0023282897595911845
2014-08-11,2130,2140,2140,2125,2181000.0,-0.7,-0.007017572658646535
2014-08-12,2145,2120,2145,2120,1937000.0,0.7,0.00701757265864654
2014-08-13,2145,2125,2145,2105,6746000.0,0.0,0.0
2014-08-14,2145,2145,2145,2140,109000.0,0.0,0.0
2014-08-18,2180,2145,2180,2090,3269000.0,1.63,0.01618532442101735
2014-08-19,2170,2120,2170,2120,801000.0,-0.46,-0.0045977092486294314
2014-08-20,2125,2140,2170,2125,7703000.0,-2.07,-0.020955365175987995
2014-08-21,2125,2190,2190,2120,3498000.0,0.0,0.0
2014-08-22,2130,2115,2145,2115,7628000.0,0.24,0.002350177344953673
2014-08-25,2130,2125,2155,2125,383000.0,0.0,0.0
2014-08-26,2185,2185,2190,2185,120000.0,2.58,0.025493848826219766
2014-08-27,2155,2165,2165,2130,307000.0,-1.37,-0.013825104991842318
2014-08-28,2170,2180,2180,2135,591000.0,0.7,0.006936443996657169
2014-08-29,2150,2175,2175,2150,10000.0,-0.92,-0.009259325412796712
2014-09-01,2170,2130,2175,2130,735000.0,0.93,0.009259325412796726
2014-09-02,2170,2170,2170,2135,780000.0,0.0,0.0
2014-09-03,2170,2130,2170,2130,1030000.0,0.0,0.0
2014-09-04,2170,2160,2175,2135,780000.0,0.0,0.0
2014-09-05,2145,2135,2170,2135,1666000.0,-1.15,-0.011587615172387895
2014-09-11,2165,2195,2195,2130,617000.0,0.93,0.009280809074472783
2014-09-12,2170,2130,2170,2120,2036000.0,0.23,0.002306806097915092
2014-09-15,2170,2130,2175,2130,1150000.0,0.0,0.0
2014-09-16,2170,2165,2170,2130,525000.0,0.0,0.0
2014-09-17,2170,2135,2170,2135,2800000.0,0.0,0.0
2014-09-18,2140,2160,2160,2135,3779000.0,-1.38,-0.01392133851860812
2014-09-19,2135,2135,2140,2130,2030000.0,-0.23,-0.002339182353172266
2014-09-22,2140,2140,2140,2125,542000.0,0.23,0.002339182353172241
2014-09-23,2155,2140,2155,2130,2421000.0,0.7,0.006984894521950969
2014-09-24,2245,2155,2245,2150,2552000.0,4.18,0.040914797638506424
2014-09-25,2230,2240,2275,2215,815000.0,-0.67,-0.006703935722190218
2014-09-26,2210,2230,2230,2160,481000.0,-0.9,-0.009009069942365968
2014-09-29,2210,2210,2210,2210,22000.0,0.0,0.0
2014-09-30,2180,2195,2195,2180,58000.0,-1.36,-0.013667638728663757
2014-10-01,2120,2175,2175,2095,758000.0,-2.75,-0.0279087881170765
2014-10-02,2120,2140,2140,2100,600000.0,0.0,0.0
2014-10-06,2140,2100,2145,2080,419000.0,0.94,0.009389740349839137
2014-10-07,2160,2150,2160,2150,57000.0,0.93,0.00930239266231341
2014-10-08,2160,2160,2160,2160,1000.0,0.0,0.0
2014-10-10,2170,2170,2170,2170,5000.0,0.46,0.004618945856294458
2014-10-13,2150,2130,2150,2130,11000.0,-0.92,-0.009259325412796712
2014-10-14,2150,2100,2155,2100,307000.0,0.0,0.0
2014-10-15,2145,2150,2165,2130,856000.0,-0.23,-0.0023282897595911845
2014-10-16,2145,2145,2190,2140,344000.0,0.0,0.0
2014-10-17,2140,2125,2140,2065,6301000.0,-0.23,-0.0023337233462202116
2014-10-20,2165,2110,2165,2105,6339000.0,1.17,0.011614532420693083
2014-10-21,2140,2160,2175,2140,9371000.0,-1.15,-0.011614532420693002
2014-10-22,2200,2125,2200,2125,10017000.0,2.8,0.02765153133050995
2014-10-23,2395,2200,2395,2200,29141000.0,8.86,0.08492587049860838
2014-10-24,2330,2395,2430,2330,11670000.0,-2.71,-0.027514963285269367
2014-10-27,2235,2385,2385,2230,5203000.0,-4.08,-0.041627039512077094
2014-12-26,2235,2335,2385,2200,108000000.0,0.0,0.0
2014-12-29,2265,2335,2340,2235,56503000.0,1.34,0.013333530869465168
2014-12-30,2275,2250,2280,2200,14136000.0,0.44,0.004405293467916418
2015-01-02,2280,2255,2325,2250,34012000.0,0.22,0.002195390563435656
2015-01-05,2285,2280,2310,2255,23329000.0,0.22,0.0021905813798186818
2015-01-06,2245,2275,2285,2245,11758000.0,-1.75,-0.017660503151950363
2015-01-07,2245,2255,2275,2235,18041000.0,0.0,0.0
2015-01-08,2280,2270,2300,2230,12879000.0,1.56,0.015469921772131733
2015-01-09,2270,2260,2295,2235,9218000.0,-0.44,-0.004395611473038109
2015-01-12,2255,2285,2285,2250,8327000.0,-0.66,-0.0066298585386696885
2015-01-13,2200,2260,2285,2200,30048000.0,-2.44,-0.02469261259037152
2015-01-14,2235,2200,2250,2155,10309000.0,1.59,0.01578386770126195
2015-01-15,2210,2235,2235,2170,7918000.0,-1.12,-0.011248712535870653
2015-01-16,2215,2240,2240,2180,4093000.0,0.23,0.002259887967437504
2015-01-19,2200,2220,2235,2180,8802000.0,-0.68,-0.0067950431328288015
2015-01-20,2215,2230,2230,2180,7440000.0,0.68,0.006795043132828808
2015-01-21,2200,2200,2225,2170,4422000.0,-0.68,-0.0067950431328288015
2015-01-22,2255,2180,2255,2120,8865000.0,2.5,0.024692612590371414
2015-01-23,2570,2230,2590,2230,56602000.0,13.97,0.13075592595248672
2015-01-26,2570,2550,2650,2515,16837000.0,0.0,0.0
2015-01-27,2475,2590,2640,2380,50115000.0,-3.7,-0.037665502886474786
2015-01-28,2480,2455,2570,2405,17567000.0,0.2,0.0020181641562371953
2015-01-29,2470,2425,2525,2420,12588000.0,-0.4,-0.004040409537004974
2015-01-30,2445,2520,2520,2405,27968000.0,-1.01,-0.01017302771305052
2015-02-02,2650,2485,2770,2450,41823000.0,8.38,0.08051451707129559
2015-02-03,2690,2660,2790,2630,30612000.0,1.51,0.014981553615616894
2015-02-04,2725,2690,2735,2635,31349000.0,1.3,0.012927234501459755
2015-02-05,2700,2725,2760,2665,20460000.0,-0.92,-0.009216655104923952
2015-02-06,2695,2760,2760,2675,28320000.0,-0.19,-0.0018535686493229438
2015-02-09,2830,2695,2965,2695,46401000.0,5.01,0.04887850729418587
2015-02-10,2840,2940,2940,2770,19269000.0,0.35,0.0035273405179684406
2015-02-11,2780,2870,2870,2780,8165000.0,-2.11,-0.021353124470568946
2015-02-12,2720,2775,2840,2710,15829000.0,-2.16,-0.021819047394639725
2015-02-13,2775,2750,2775,2690,7790000.0,2.02,0.020018866890491923
2015-02-16,2895,2780,2940,2750,9894000.0,4.32,0.042334363826560736
2015-02-17,2910,2940,2940,2850,5273000.0,0.52,0.005167970158442598
2015-02-23,2970,2910,2990,2910,16008000.0,2.06,0.020408871631207033
2015-02-24,3015,2995,3015,2930,15895000.0,1.52,0.015037877364540502
2015-02-25,3020,3050,3050,2965,11236000.0,0.17,0.0016570012076296086
2015-02-26,3060,3040,3080,2960,21236000.0,1.32,0.0131580845775112
2015-02-27,3120,3070,3160,3020,27139000.0,1.96,0.019418085857101516
2015-03-02,2970,3130,3130,2970,16550000.0,-4.81,-0.049271049006782794
2015-03-03,3010,2970,3025,2895,13137000.0,1.35,0.01337812594617605
2015-03-04,3010,2985,3020,2915,8666000.0,0.0,0.0
2015-03-05,2995,3020,3030,2920,13106000.0,-0.5,-0.004995847193371666
2015-03-06,3085,2985,3350,2930,19691000.0,3.01,0.029607425789938566
2015-03-09,3105,3190,3235,3090,16889000.0,0.65,0.006462058028091024
2015-03-10,3100,3150,3200,3020,15298000.0,-0.16,-0.0016116038943415328
2015-03-11,3160,3145,3160,3055,11169000.0,1.94,0.019169916107720123
2015-03-12,3215,3110,3300,3105,27599000.0,1.74,0.017255330090762057
2015-03-13,3290,3345,3345,3215,6424000.0,2.33,0.02306020708769788
2015-03-16,3330,3300,3395,3225,19856000.0,1.22,0.012084739215071827
2015-03-17,3300,3400,3400,3285,23275000.0,-0.9,-0.009049835519917927
2015-03-18,3440,3310,3450,3310,18247000.0,4.24,0.04154900291287248
2015-03-19,3780,3410,3820,3410,52213000.0,9.88,0.09425253824618929
2015-03-20,3820,3800,3995,3750,51495000.0,1.06,0.010526412986987603
2015-03-23,3975,3940,4000,3845,28627000.0,4.06,0.03977432548781141
2015-03-24,3960,3995,4150,3800,50312000.0,-0.38,-0.0037807228399060443
2015-03-25,3770,3980,3980,3675,46044000.0,-4.8,-0.049169023806469814
2015-03-26,3690,3775,3780,3585,49959000.0,-2.12,-0.021448543407483627
2015-03-27,3660,3645,3690,3530,24635000.0,-0.81,-0.008163310639160981
2015-03-30,3605,3660,3715,3545,17814000.0,-1.5,-0.015141376676362443
2015-03-31,3390,3560,3605,3365,44184000.0,-5.96,-0.06149184934455348
2015-04-01,3390,3340,3460,3165,66399000.0,0.0,0.0
2015-04-02,3705,3400,3885,3400,39182000.0,9.29,0.08885333735569134
2015-04-03,3700,3710,3800,3650,18193000.0,-0.13,-0.0013504390978714624
2015-04-06,3785,3835,3835,3680,14599000.0,2.3,0.022713067239233435
2015-04-07,3710,3830,3830,3685,18311000.0,-1.98,-0.020014010270068355
2015-04-08,3735,3690,3830,3680,17879000.0,0.67,0.006715941965436809
2015-04-09,3510,3880,3890,3495,123000000.0,-6.02,-0.06213178110700616
2015-04-10,3250,3490,3490,3250,115000000.0,-7.41,-0.07696104113612832
2015-04-13,3240,3165,3290,3140,46403000.0,-0.31,-0.003081666537408112
2015-04-14,3375,3270,3480,3130,52396000.0,4.17,0.0408219945202552
2015-04-15,3375,3385,3410,3290,23694000.0,0.0,0.0
2015-04-16,3335,3400,3440,3325,17358000.0,-1.19,-0.011922644956906146
2015-04-17,3315,3335,3540,3175,87261000.0,-0.6,-0.006015055729761257
2015-04-20,3225,3315,3335,3180,24702000.0,-2.71,-0.027524673390090033
2015-04-21,3160,3240,3245,3130,27900000.0,-2.02,-0.02036092264891508
2015-04-22,3015,3140,3230,2970,56243000.0,-4.59,-0.046972197419672006
2015-04-23,3090,3005,3160,2970,28578000.0,2.49,0.024571260730505327
2015-04-24,3105,3045,3195,3040,19334000.0,0.49,0.004842624475787991
2015-04-27,3230,3140,3275,3095,16566000.0,4.03,0.039468421849123046
2015-04-28,3205,3180,3270,3160,11622000.0,-0.77,-0.007770046861931788
2015-04-29,3225,3250,3360,3190,29924000.0,0.62,0.0062208598751025326
2015-04-30,3170,3245,3245,3135,11773000.0,-1.71,-0.01720136235854655
2015-05-04,3090,3200,3240,3050,12096000.0,-2.52,-0.025560496979535104
2015-05-06,3040,3125,3125,3005,11552000.0,-1.62,-0.016313575491523794
2015-05-07,3090,3000,3100,2955,9511000.0,1.64,0.016313575491523787
2015-05-08,3090,3090,3135,3030,5733000.0,0.0,0.0
2015-05-11,3100,3090,3120,3055,8424000.0,0.32,0.00323102058144654
2015-05-12,3005,3100,3100,2990,13172000.0,-3.06,-0.031124543503929656
2015-05-13,2995,3000,3035,2945,14639000.0,-0.33,-0.0033333364197582274
2015-05-14,2895,2990,2990,2875,28440000.0,-3.34,-0.033959120542454084
2015-05-15,2850,2910,2915,2770,27633000.0,-1.55,-0.015666116744399463
2015-05-18,2740,2900,2915,2710,25831000.0,-3.86,-0.03936107388058031
2015-05-19,2750,2790,2790,2625,19673000.0,0.36,0.0036429912785010087
2015-05-20,2805,2750,2815,2740,10078000.0,2.0,0.01980262729617973
2015-05-21,2860,2775,2870,2775,6867000.0,1.96,0.019418085857101516
2015-05-22,3040,2880,3065,2815,19976000.0,6.29,0.06103589058636909
2015-05-26,3020,3065,3080,2970,9757000.0,-0.66,-0.006600684031352024
2015-05-27,3020,3100,3100,2900,10116000.0,0.0,0.0
2015-05-28,3210,3195,3295,3100,49968000.0,6.29,0.061014105755146215
2015-05-29,3195,3175,3240,3140,18541000.0,-0.47,-0.004683849312426314
2015-06-01,3075,3190,3280,3040,18326000.0,-3.76,-0.038282186571016924
2015-06-02,3000,3140,3140,2910,31879000.0,-2.44,-0.02469261259037152
2015-06-03,2955,2920,2980,2845,12821000.0,-1.5,-0.015113637810048184
2015-06-04,2850,2955,2955,2850,10725000.0,-3.55,-0.036179656577502356
2015-06-05,2915,2805,2930,2755,10260000.0,2.28,0.022550825521896613
2015-06-08,2890,2860,2960,2860,6677000.0,-0.86,-0.008613317678114947
2015-06-09,2915,2895,2960,2855,4791000.0,0.87,0.00861331767811493
2015-06-10,2885,2920,2995,2695,22447000.0,-1.03,-0.010344919842392773
2015-06-11,2805,2885,2885,2790,9538000.0,-2.77,-0.028121360985403233
2015-06-12,2825,2780,2825,2770,5415000.0,0.71,0.007104825623744582
2015-06-15,2830,2805,2865,2800,6363000.0,0.18,0.0017683470567419492
2015-06-16,2820,2830,2845,2770,7013000.0,-0.35,-0.0035398267051240623
2015-06-17,2905,2830,2935,2825,9481000.0,3.01,0.029696505353852348
2015-06-18,2895,2920,2920,2780,8971000.0,-0.34,-0.0034482792789159327
2015-06-19,2945,2910,2950,2855,13830000.0,1.73,0.01712370607859138
2015-06-22,3100,2950,3260,2885,42605000.0,5.26,0.05129329438755048
2015-06-23,3375,3110,3555,3110,96247000.0,8.87,0.0849932128333925
2015-06-24,3425,3500,3580,3360,56431000.0,1.48,0.014706147389695487
2015-06-25,3390,3440,3500,3300,32617000.0,-1.02,-0.010271550321829685
2015-06-26,3315,3390,3470,3310,31155000.0,-2.21,-0.0223722977545331
2015-06-29,3305,3315,3470,3200,35649000.0,-0.3,-0.0030211503341762112
2015-06-30,3340,3270,3390,3215,23912000.0,1.06,0.010534333684959542
2015-07-01,3310,3300,3370,3295,17794000.0,-0.9,-0.00902261759963753
2015-07-02,3355,3465,3465,3320,28176000.0,1.36,0.013503581034673525
2015-07-03,3200,3295,3355,3155,33619000.0,-4.62,-0.04730096061796425
2015-07-06,3030,3200,3200,3000,22629000.0,-5.31,-0.054588190284403065
2015-07-07,2915,3035,3075,2890,19219000.0,-3.8,-0.03869279971882203
2015-07-08,2915,2895,2960,2850,12323000.0,0.0,0.0
2015-07-09,2820,2900,2900,2745,15861000.0,-3.26,-0.033132934852433495
2015-07-10,2995,2730,2995,2730,13510000.0,6.21,0.06020734661739046
2015-07-13,3035,3435,3490,3035,111000000.0,1.34,0.01326719294404886
2015-07-14,2995,3000,3080,2970,22809000.0,-1.32,-0.01326719294404891
2015-07-15,3005,3050,3050,2970,15622000.0,0.33,0.003333336419758217
2015-07-16,3115,3070,3160,3025,22427000.0,3.66,0.03595158425224553
2015-07-17,3015,3105,3135,3015,16870000.0,-3.21,-0.03262932206026768
2015-07-20,3045,3060,3110,3020,10753000.0,1.0,0.009901070982711537
2015-07-21,3090,3080,3095,3010,7786000.0,1.48,0.01467018974779384
2015-07-22,3190,3070,3215,3070,28036000.0,3.24,0.03184982588709917
2015-07-23,3245,3220,3310,3200,23481000.0,1.72,0.01709443335930004
2015-07-24,3165,3285,3285,3150,14327000.0,-2.47,-0.024962294559913834
2015-07-27,3090,3245,3250,3025,20090000.0,-2.37,-0.02398196468648544
2015-07-28,3020,3035,3085,2950,13472000.0,-2.27,-0.022914259522875777
2015-07-29,2960,2990,3070,2955,7187000.0,-1.99,-0.020067563050809256
2015-07-30,2880,2940,3025,2860,15558000.0,-2.7,-0.027398974188114388
2015-07-31,2940,2850,2970,2850,4110000.0,2.08,0.02061928720273561
2015-08-03,3045,3025,3195,2970,38225000.0,3.57,0.03509131981127019
2015-08-04,3015,3095,3095,2995,9117000.0,-0.99,-0.00990107098271157
2015-08-05,3040,3020,3135,2990,13467000.0,0.83,0.008257685238981637
2015-08-06,3085,3085,3115,3020,13909000.0,1.48,0.014694141939220784
2015-08-07,3070,3115,3125,3035,11637000.0,-0.49,-0.004874095758245407
2015-08-10,3075,3140,3140,3010,10479000.0,0.16,0.0016273396593754076
2015-08-11,3090,3090,3240,3055,33692000.0,0.49,0.004866189651172906
2015-08-12,3035,3030,3160,2975,21600000.0,-1.78,-0.017959666398192464
2015-08-13,3120,3035,3135,3005,16513000.0,2.8,0.027621577309929368
2015-08-17,3230,3190,3250,3120,29948000.0,3.53,0.03464913541317428
2015-08-18,3135,3230,3230,3100,20496000.0,-2.94,-0.02985296314968116
2015-08-19,3000,3100,3115,2810,29707000.0,-4.31,-0.04401688541677433
2015-08-20,2900,3000,3000,2900,9002000.0,-3.33,-0.03390155167568134
2015-08-21,2750,2545,2840,2545,15065000.0,-5.17,-0.05310982531394841
2015-08-24,2680,2700,2865,2650,12582000.0,-2.55,-0.02578411715571467
2015-08-25,2770,2685,2770,2600,11748000.0,3.36,0.03303052567648175
2015-08-26,2820,2770,2830,2730,8098000.0,1.81,0.017889564750775123
2015-08-27,2900,2860,2930,2850,8049000.0,2.84,0.027973852042406162
2015-08-28,2990,2950,3040,2935,9232000.0,3.1,0.030562650410166668
2015-08-31,2930,2910,3075,2910,7315000.0,-2.01,-0.020270964373619107
2015-09-01,2970,2950,2990,2880,4888000.0,1.37,0.013559529785632294
2015-09-02,3005,3000,3020,2910,10204000.0,1.18,0.011715615172562545
2015-09-03,2980,3010,3065,2955,4162000.0,-0.83,-0.008354267469857813
2015-09-04,2830,3070,3070,2810,10883000.0,-5.03,-0.05164658886216681
2015-09-07,2825,2830,2830,2770,3744000.0,-0.18,-0.0017683470567420034
2015-09-08,2815,2815,2825,2780,5137000.0,-0.35,-0.003546103006750589
2015-09-09,2855,2835,2980,2820,3206000.0,1.42,0.014109581516319773
2015-09-10,2900,2810,2900,2800,4895000.0,1.58,0.01563889388445473
2015-09-11,2915,2870,2960,2855,2998000.0,0.52,0.005159082810027423
2015-09-14,2885,2925,2940,2845,1364000.0,-1.03,-0.010344919842392773
2015-09-15,2800,2830,2885,2780,5209000.0,-2.95,-0.02990548277890462
2015-09-16,2830,2800,2955,2780,10777000.0,1.07,0.010657294473987979
2015-09-17,2795,2840,2840,2780,6187000.0,-1.24,-0.012444605048083751
2015-09-18,2820,2825,2840,2785,6515000.0,0.89,0.008904778342959685
2015-09-21,2770,2790,2840,2750,6416000.0,-1.77,-0.017889564750775057
2015-09-22,2765,2775,2810,2750,4246000.0,-0.18,-0.0018066852249490357
2015-09-23,2735,2765,2790,2700,7620000.0,-1.08,-0.010909199100353621
2015-09-24,2750,2770,2790,2710,4256000.0,0.55,0.005469475804535476
2015-09-25,2740,2750,2795,2700,2482000.0,-0.36,-0.003642991278501092
2015-09-30,2770,2700,2780,2700,2476000.0,1.09,0.010889399799268317
2015-10-01,2760,2785,2785,2705,2431000.0,-0.36,-0.0036166404701885504
2015-10-02,2735,2760,2770,2700,2996000.0,-0.91,-0.009099243855114146
2015-10-05,2775,2755,3030,2715,50977000.0,1.46,0.014519311324453369
2015-10-06,2780,2800,2805,2745,7932000.0,0.18,0.0018001805041478473
2015-10-07,2780,2790,2835,2750,6764000.0,0.0,0.0
2015-10-08,2725,2810,2810,2720,6586000.0,-1.98,-0.01998249958733829
2015-10-12,2740,2725,2760,2710,3154000.0,0.55,0.005489492284771515
2015-10-13,2720,2720,2755,2715,3802000.0,-0.73,-0.007326040092072898
2015-10-14,2660,2735,2755,2640,6474000.0,-2.21,-0.022305757514298277
2015-10-15,2660,2700,2700,2615,4124000.0,0.0,0.0
2015-10-16,2675,2740,2740,2620,7650000.0,0.56,0.0056232575543622605
2015-10-19,2680,2685,2740,2630,4455000.0,0.19,0.0018674141747954624
2015-10-20,2620,2730,2730,2615,5479000.0,-2.24,-0.022642476749759777
2015-10-21,2680,2625,2700,2625,4144000.0,2.29,0.022642476749759752
2015-10-22,2695,2720,2740,2650,2389000.0,0.56,0.005581409838195266
2015-10-23,2635,2705,2710,2595,8130000.0,-2.23,-0.022515022367634883
2015-10-26,2580,2625,2665,2530,24451000.0,-2.09,-0.021093783059799594
2015-10-27,2570,2540,2580,2535,4058000.0,-0.39,-0.003883500026397633
2015-10-28,2700,2600,2720,2545,20545000.0,5.06,0.049345874103155
2015-10-29,2705,2730,2775,2660,9882000.0,0.19,0.0018501392881613734
2015-10-30,2645,2705,2705,2630,4315000.0,-2.22,-0.022430846988182086
2015-11-02,2625,2700,2700,2565,5762000.0,-0.76,-0.0075901692666755964
2015-11-03,2600,2635,2640,2545,6836000.0,-0.95,-0.009569451016150672
2015-11-04,2560,2600,2640,2545,2823000.0,-1.54,-0.015504186535965199
2015-11-05,2450,2575,2580,2350,17899000.0,-4.3,-0.04391923393483549
2015-11-06,2400,2410,2450,2330,22199000.0,-2.04,-0.020619287202735703
2015-11-09,2250,2400,2485,2190,30117000.0,-6.25,-0.06453852113757118
2015-11-10,2135,2185,2240,2130,11527000.0,-5.11,-0.052463569535740884
2015-11-11,2300,2185,2350,2140,14385000.0,7.73,0.07444247625451621
2015-11-12,2310,2350,2350,2250,13474000.0,0.43,0.004338401598598141
2015-11-13,2265,2265,2305,2220,7468000.0,-1.95,-0.01967276559870478
2015-11-16,2250,2245,2325,2205,6219000.0,-0.66,-0.006644542718668613
2015-11-17,2205,2245,2295,2170,8792000.0,-2.0,-0.020202707317519466
2015-11-18,2250,2225,2260,2175,5904000.0,2.04,0.02020270731751947
2015-11-19,2225,2265,2265,2185,8315000.0,-1.11,-0.011173300598125189
2015-11-20,2235,2225,2235,2165,5708000.0,0.45,0.004484312447328586
2015-11-23,2240,2250,2320,2170,6972000.0,0.22,0.0022346378014163628
2015-11-24,2240,2265,2315,2185,10612000.0,0.0,0.0
2015-11-25,2245,2265,2270,2215,8558000.0,0.22,0.0022296553272690683
2015-11-26,2240,2270,2280,2200,11986000.0,-0.22,-0.002229655327269092
2015-11-27,2250,2250,2305,2220,7897000.0,0.45,0.004454350349380375
2015-11-30,2295,2270,2320,2255,9133000.0,2.0,0.01980262729617973
2015-12-01,2325,2315,2390,2260,28784000.0,1.31,0.012987195526811112
2015-12-02,2280,2325,2350,2280,19241000.0,-1.94,-0.019544596072970283
2015-12-03,2285,2285,2310,2255,10518000.0,0.22,0.0021905813798186818
2015-12-04,2280,2255,2285,2240,4565000.0,-0.22,-0.0021905813798185863
2015-12-07,2265,2320,2320,2250,6294000.0,-0.66,-0.006600684031352024
2015-12-08,2205,2270,2290,2185,5695000.0,-2.65,-0.026847250036188052
2015-12-09,2205,2225,2250,2180,4696000.0,0.0,0.0
2015-12-10,2055,2150,2200,2050,25773000.0,-6.8,-0.07045166095061135
2015-12-11,2045,2030,2075,2030,4230000.0,-0.49,-0.004878058453432855
2015-12-14,1915,2020,2050,1850,26882000.0,-6.36,-0.06568016686215572
2015-12-15,1910,1860,1935,1860,5855000.0,-0.26,-0.0026143805740708207
2015-12-16,1890,1910,1920,1855,10136000.0,-1.05,-0.010526412986987504
2015-12-17,1990,1945,2085,1940,23941000.0,5.29,0.051557809664850116
2015-12-18,2005,1995,2035,1970,5541000.0,0.75,0.007509422022131568
2015-12-21,2070,1995,2085,1985,6616000.0,3.24,0.03190454651874528
2015-12-22,2055,2090,2090,2010,5216000.0,-0.72,-0.007272759329079809
2015-12-23,2055,2085,2085,2015,5327000.0,0.0,0.0
2015-12-24,2095,2095,2115,2035,5908000.0,1.95,0.0192777054259031
2015-12-28,2075,2095,2100,2045,3373000.0,-0.95,-0.009592399691439409
2015-12-29,2135,2145,2145,2060,5391000.0,2.89,0.02850549299792626
2015-12-30,2145,2155,2155,2090,3636000.0,0.47,0.004672905699392423
2016-01-04,2135,2145,2200,2135,4242000.0,-0.47,-0.00467290569939237
2016-01-05,2100,2155,2160,2095,3782000.0,-1.64,-0.016529301951210582
